ESC signal (µs),Thrust (gf),Current (A),Motor Efficiency (%),Burst Current Cutoff (A),Voltage (V),Electrical Power (W),Torque (N·m),Motor Electrical Speed (RPM),Mechanical Power (W),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),AccX (g),AccY (g),AccZ (g)
1000,6.1924127370313125,0.0541848831677415,115.88324099351736,0.05371780688992926,16.25857733841779,0.9393025200936608,0.00911216260590211,2085.160975609756,2.0464243830897506,0.22342402337136913,1.1915470195633495,-0.0016291920731707316,0.02153201219512195,-0.9512671493902439
1004,7.445009197241887,0.039726545991110127,0.0,0.047877343541252344,16.23312177140211,0.6833260799658026,0.010966712169845894,0.0,0.0,0.0,0.0,0.0,0.0166015625,-0.947265625
1005,5.6415565551999425,0.0,0.0,0.014732827212023328,16.306805174406456,0.16534824629486894,0.005911234832410222,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.947265625
1007,11.24456227033125,0.0,0.0,0.013538915459851772,16.362926209142145,0.1778256494776618,0.00652212130272748,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.947265625
1008,3.3970107859239334,0.08017129144794373,0.0,0.0819242729724184,16.104051561249705,1.2068629039871386,0.015557410172572653,0.0,0.0,0.0,0.0,0.0,0.015625,-0.947265625
1009,5.6415565551999425,0.0,0.0,0.014692345780838263,16.30662832493298,0.19248486974577705,0.005912958613270492,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.947265625
1011,11.24456227033125,0.0,0.0,0.013666363923767796,16.36262954989808,0.23477798968043906,0.0064493946733910614,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.947265625
1012,4.464234216965479,0.041558820172973805,0.0,0.04838133212828364,16.20510837323066,0.7221749832493946,0.01075280030006134,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.9462890625
1015,10.907218699620547,0.0,0.0,0.013375411964343059,16.362329456278296,0.21903349000448946,0.0065783644480716,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.947265625
1016,4.380325677935791,0.0391012179351036,0.0,0.04821219596691542,16.20471546225591,0.6780605062937832,0.010835723688531983,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.9462890625
1019,10.947866992568256,0.0,0.0,0.012883926245577085,16.361810273010573,0.1928841579686264,0.0065783644480716,0.0,0.0,0.0,0.0,0.0,0.015625,-0.947265625
1020,4.06701328859556,0.035781243496313835,0.0,0.04776618189946845,16.20477438758202,0.6132275530655259,0.01082621672978135,0.0,0.0,0.0,0.0,0.0,0.0166015625,-0.947265625
1023,4.06701328859556,0.03956798882577281,0.0,0.04769201232945154,16.205207361991647,0.6623150606567723,0.010768390004459165,0.0,0.0,0.0,0.0,0.0009765625,0.017578125,-0.9462890625
1027,4.160689196366142,0.0646204780746954,0.0,0.04929141108928566,16.204121494166344,1.0808094411139972,0.010299916890403995,0.0,0.0,0.0,0.0,-0.001953125,0.0224609375,-0.958984375
1030,4.6490357559069855,0.0,0.0,0.013655822592531178,16.306681285617508,0.20231204468617536,0.005894631459254967,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.947265625
1031,3.7096687128127432,0.1295272078457934,0.0,0.08622250982069976,16.101415117346257,1.9442029622248915,0.014856583976345154,0.0,0.0,0.0,0.0,-0.01953125,0.056640625,-0.9765625
1033,11.431104645776394,0.0,0.0,0.01263781962657355,16.362282735901932,0.1833346385581608,0.00658692071998964,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.947265625
1034,4.179352234359865,0.058319503461399615,0.0,0.05010994143170181,16.204015828838017,0.9562387354182578,0.01070373533079465,0.0,0.0,0.0,0.0,-0.009765625,0.0478515625,-0.9658203125
1038,4.194492413394247,0.0677571703401855,0.0,0.05094672696123606,16.20348152118214,1.0514775738353495,0.010465971703832382,0.0,0.0,0.0,0.0,-0.00390625,0.0302734375,-0.958984375
1039,11.635580630872193,0.0,0.0,0.012217703866045062,16.36232326261375,0.18498309217814107,0.006616832924661603,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.947265625
1042,3.9904766894215578,0.3039770564061087,0.0,0.06861459203796257,16.193770376692946,4.860928703320086,0.00961793840425317,0.0,0.0,0.0,0.0,-0.0068359375,0.052734375,-0.9794921875
1044,11.93705680459579,0.0500091140362856,0.0,0.01659242850955428,16.361604685467018,0.9725112410698608,0.00662562896257105,0.0,0.0,0.0,0.0,0.0,0.015625,-0.947265625
1045,2.756442489553746,0.1273167955228245,0.0,0.09027671483834196,16.10107287759524,1.932035119248399,0.015041734533616303,0.0,0.0,0.0,0.0,-0.01171875,0.05078125,-0.982421875
1047,5.783655372375352,0.4521386870220762,17.0325583667512,0.06312340732099052,16.283894885317487,7.153977940318285,0.00418816425656396,2778.0,1.2185054682292171,4.7465157302744005,0.8084530621460142,-0.021484375,0.044921875,-0.98828125
1051,10.075174312870397,0.39673221920334656,7.145390937806555,0.07565108488502148,16.28612329384534,6.283340931152555,0.0011553563279568266,3711.0,0.4489692734860647,22.440676696293146,1.6034740790393978,-0.009765625,0.0546875,-0.990234375
1052,12.13876045793582,0.4334672955496932,4.279793438272401,0.045785775727352936,16.34353145148678,7.021845639607968,0.0045632477329493795,629.0,0.3005204889295586,40.392455440138455,1.7287136574841493,-0.013671875,0.056640625,-0.986328125
1055,2.853934188016293,0.13412161516082566,0.0,0.09530598559594752,16.099692476021612,2.0415382423489,0.014888157486107346,0.0,0.0,0.0,0.0,-0.01171875,0.044921875,-0.98828125
