Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
0,1000,,,,0,0.078125,-0.994140625,-0.03224143352024813,-6.9991370116237155,15.271460556287556,0,0,0,0.21791107350531508,0,0,0,0,0.13342768942105485,0.008491699603696305,0.03349609445947243,0.05859375,0.012239053446256018,0,1,1,1,0,0,0,0,0,,
0.10413999999989755,1000,,,,0,0.076171875,-0.994140625,-0.03229086773826127,-7.367587087396761,15.27154251210028,0,0,0,0.24737360789204377,0,0,0,0,0.13240590938855512,0.007968434474811093,0.033095341221918026,0.05859375,0.01218336612623535,0,1,1,1,0,0,0,0,0,,
0.23392500000004657,1000,,,,0,0.076171875,-0.994140625,-0.03229086773826127,-6.719886381657038,15.271955233911587,0,0,0,0.23138344120491383,0,0,0,0,0.13240590938855512,0.007968434474811093,0.03379982785893897,0.05859375,0.012265565626017176,0,1,1,1,0,0,0,0,0,,
0.42449499999987894,1000,,,,0,0.078125,-0.99609375,-0.03254918279243475,-6.646076570152507,15.27176303097503,0,0,0,0.19143374382723877,0,0,0,0,0.13162540913716161,0.008941203352251882,0.03388010880571761,0.05859375,0.011941231175288919,0,1,1,1,0,0,0,0,0,,
0.5352299999999813,1000,,,,0,0.078125,-0.99609375,-0.032637860168056435,-6.606193499527868,15.271621903336706,0,0,0,0.17663944118605301,0,0,0,0,0.13176238051567227,0.009604409881842019,0.03392348854893764,0.05859375,0.01183600724799939,0,1,1,1,0,0,0,0,0,,
0.6367649999998976,1000,,,,0,0.078125,-0.99609375,-0.03264165609598245,-6.937483817090642,15.271897137450482,0,0,0,0.17217651053829094,0,0,0,0,0.13183386551929527,0.009686161152347694,0.033563152980936595,0.05859375,0.011823685936951522,0,1,1,1,0,0,0,0,0,,
0.7454599999999627,1000,,,,0,0.076171875,-0.994140625,-0.0324790924597555,-6.937483817090642,15.271395225651638,0,0,0,0.18370202501839128,0,0,0,0,0.13232839088536844,0.009076690000652777,0.033563152980936595,0.05859375,0.01206186046567889,0,1,1,1,0,0,0,0,0,,
0.8488499999998603,1000,,,,0,0.078125,-0.99609375,-0.03246903482630672,-7.180749208220945,15.2712281926719,0,0,0,0.12805437865281283,0,0,0,0,0.13212690388582268,0.008850258762214586,0.033298559757890395,0.05859375,0.0117924393538999,0,1,1,1,0,0,0,0,0,,
1.1734099999999161,1000,,,,0.001953125,0.06640625,-0.99609375,-0.03246903482630672,-6.796429939670551,15.27289716070424,0.03466914026759415,643,0,0.5089204104012967,2.1874048743324783,429.8127623939575,3.1070745152950208,13.354602803828193,0.13212690388582268,0.008850258762214586,0.03371657348960959,0.05859375,0.014586788130541496,0,1,1,1,0,0,0,0,0,,
1.2798100000000558,1000,,,,-0.015625,0.06640625,-0.98828125,-0.03268304154075745,-6.740311534699319,15.267379068081201,0.13104279675938046,6808,0,1.964622613521505,23.301377140075218,1186.0485051787355,0.2892666598278818,3.4308428948690493,0.13124231698449798,0.009462663407788683,0.0337776119693315,0.072265625,0.02229339933160044,0,1,1,1,0,0,0,0,0,,
1.4368899999998976,1000,,,,-0.005859375,0.0703125,-0.978515625,-0.03268304154075745,-7.777355526594709,15.264344428410634,0.17722318184614427,7359,0,2.616975954123882,25.18629196851746,962.4196939535652,0.3087931933893367,2.971886506767095,0.13124231698449798,0.009462663407788683,0.0326496471117685,0.087890625,0.030748190013117523,0,1,1,1,0,0,0,0,0,,
1.5828300000000746,1000,,,,0,0.078125,-0.994140625,-0.03274492561673514,-7.041155852150485,15.268428722038372,0.08465022745462458,7994,0,1.3048980093905673,27.41265431088463,2100.7507187237793,0.25685786470355343,5.395943438858451,0.13042235110398065,0.009180981971405155,0.0334503916967737,0.0859375,0.0298124552502543,0,1,1,1,0,0,0,0,0,,
1.7506750000000466,1000,,,,0,0.080078125,-0.99609375,-0.032666630666664684,-7.835548730322439,15.270497639142494,0.041147947632642914,8131,0,0.6814298302211419,27.814374862812986,4081.7665486975366,0.2817086045963356,11.498687587215837,0.1309907252907763,0.009155953097528955,0.032586351929243106,0.080078125,0.028751199947195345,0,1,1,1,0,0,0,0,0,,
1.861064999999944,1000,,,,0,0.080078125,-0.99609375,-0.03252241727923377,-8.088291322941592,15.269140754595362,0.055477242368951706,8301,0,0.80528512838809,28.270980184537933,3510.6795329906226,0.2860987227943822,10.044009305289954,0.13221493264038603,0.00925403183386041,0.03231145060903708,0.076171875,0.030582273965516608,1,1,1,1,0,0,0,0,0,,
1.96275,1000,,,,-0.00390625,0.060546875,-0.98828125,-0.03243663749274001,-8.162887435594223,15.26406538230329,0.18536846925121736,10764,0,2.7183852861765083,36.561123020425676,1344.9573615022766,0.22326686822595262,3.002844180000537,0.1334842267139143,0.009752396715296425,0.03223031442364808,0.07421875,0.040514653844461804,0,1,1,1,0,0,0,0,0,,
2.065354999999981,1000,,,,-0.0078125,0.060546875,-0.98828125,-0.0323062801883002,-8.162887435594223,15.261976924177262,0.24227638529690715,11217,0,3.5820014509019757,37.94931578180975,1059.4444558991963,0.21509972623819848,2.2788621242849425,0.13407876656202752,0.009424669593928183,0.03223031442364808,0.076171875,0.04863272910176303,0,1,1,1,0,0,0,0,0,,
2.1670299999997953,1000,,,,-0.009765625,0.060546875,-0.984375,-0.0323062801883002,-7.681934428987552,15.260423565747693,0.27739773409996704,11655,0,4.086569656377951,39.429168739878115,964.8475874708414,0.19482871880121963,1.8798001930539172,0.13407876656202752,0.009424669593928183,0.032753434073182014,0.076171875,0.057537755152047745,0,1,1,1,0,0,0,0,0,,
2.27658499999973,1000,,,,-0.01171875,0.064453125,-0.98046875,-0.03249807257222939,-7.576589804492948,15.259678938931767,0.29841292742321923,11717,0,4.413001314348229,39.873919584755285,903.5555791726384,0.19001367017326412,1.7168791180412237,0.13250368885330857,0.0093373480954591,0.032868014587887,0.078125,0.06590500096796452,0,1,1,1,0,0,0,0,0,,
2.3790449999999255,1000,,,,-0.0078125,0.068359375,-0.98046875,-0.03252348960194495,-7.576589804492948,15.261573429945848,0.24616442856268034,11855,0,3.6051531275330477,40.377526169318756,1119.994761413879,0.18764373460427825,2.1015999976892785,0.13215621449632145,0.009212956584223322,0.032868014587887,0.080078125,0.0700937217469166,0,1,1,1,0,0,0,0,0,,
2.4857649999998976,1000,,,,0,0.078125,-0.99609375,-0.032457579747381775,-7.377411684910571,15.265513985498092,0.14261451008208778,11871,0,2.076401500059724,40.347926034130154,1943.1659066403881,0.18284487977572994,3.55297936583959,0.13255870095700928,0.009130102349020204,0.03308465527144545,0.078125,0.06857618538328746,0,1,1,1,0,0,0,0,0,,
2.5885500000000468,1000,,,,0,0.078125,-0.99609375,-0.032457579747381775,-7.773745276194477,15.267846129314044,0.08337695920656223,11903,0,1.1968489294357512,40.45788654027975,3380.3670242119388,0.19214412666996236,6.495176696911425,0.13255870095700928,0.009130102349020204,0.03265357388402724,0.07421875,0.06692060849145932,0,1,1,1,0,0,0,0,0,,
2.6961649999998043,1000,,,,0,0.080078125,-0.99609375,-0.032524487992654005,-7.773745276194477,15.269924314736262,0.05050668734646303,11911,0,0.7391660729656524,40.56678689496792,5488.183018493732,0.1916283213733836,10.516912992238632,0.13288075101261954,0.009808344531634572,0.03265357388402724,0.072265625,0.06519447685289238,0,1,1,1,0,0,0,0,0,,
2.7989499999999534,1000,,,,0,0.078125,-0.99609375,-0.03243583933597883,-6.701969426130811,15.270820827243043,0.033859693840221826,11920,0,0.5417573898385499,40.48876348070596,7473.596897823967,0.16552665109974246,12.370794661662256,0.1324997904080047,0.00894691072801656,0.03381931564956892,0.0703125,0.06355521543236262,0,1,1,1,0,0,0,0,0,,
2.904589999999851,1000,,,,0,0.078125,-0.99609375,-0.03243583933597883,-6.944593595484694,15.271561533294115,0.023280392337522528,9969,0,0.37692087245079053,33.86193987444505,8983.83250953181,0.20508552142122383,18.42453974578273,0.1324997904080047,0.00894691072801656,0.03355541986620258,0.068359375,0.06189669318004794,0,1,1,1,0,0,0,0,0,,
3.01084999999986,1000,,,,0,0.078125,-0.99609375,-0.03258399486208516,-7.078932242138869,15.271628706430645,0.021652003089687934,0,0,0.3277022579454145,0,0,0,0,0.13198469271395655,0.0094499936605819,0.033409303333420265,0.06640625,0.0605133286660975,0,1,1,1,0,0,0,0,0,,
3.1582550000001213,1000,,,,0,0.076171875,-0.994140625,-0.032620670466981104,-7.078932242138869,15.27142651999646,0.01722488113416338,0,0,0.254720043537169,0,0,0,0,0.13185893201841745,0.00957595447152161,0.033409303333420265,0.064453125,0.058678586477481934,0,1,1,1,0,0,0,0,0,,
