Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
13.59251500000013,1153,,,,-0.01953125,0.044921875,-0.99609375,0.007473701094876538,72.64772553631568,16.455304180467003,0.7561618438952615,8796,0,12.323416852368474,6.883996692997212,55.861103908646534,10.553131963328369,5.89509601165145,0.20514803714194133,0.022460218733297208,0.10074719358081131,0.265625,0.31799018225468695,0,1,1,1,0,0,0,0,0,,
13.775480000000098,1158,,,,-0.04296875,0.10546875,-0.9765625,0.008001262422529916,72.64772553631568,16.453759500124413,0.7840498275101762,9075,0,12.822582469428127,7.60409366573463,59.302357258098915,9.553765212503757,5.66560797791895,0.20787636827809183,0.02143708272651072,0.10074719358081131,0.25390625,0.33724713610549856,0,1,1,1,0,0,0,0,0,,
13.884290000000153,1164,,,,-0.009765625,0.0390625,-0.990234375,0.007959824822278786,79.06173465570382,16.453371018915266,0.8137186111769201,9243,0,13.290171876351833,7.704479442439658,57.97125510580339,10.26178799572065,5.9488872974159275,0.2068202684338097,0.020857610527418653,0.1077398624998307,0.24609375,0.3644829656470069,0,1,1,1,0,0,0,0,0,,
13.98693000000005,1167,,,,-0.029296875,0.041015625,-0.9921875,0.008174863029644984,79.06173465570382,16.453336744000758,0.826807080031494,9322,0,13.500937173180066,7.979877758959195,59.106102462363964,9.907637315238238,5.85601826314412,0.20849495743675472,0.020881558258687243,0.1077398624998307,0.236328125,0.3806593213441093,0,1,1,1,0,0,0,0,0,,
14.094360000000103,1171,,,,-0.04296875,0.0859375,-0.9765625,0.008461142445272183,83.42037977067075,16.4525239202479,0.86240528135827,9341,0,14.06323092136207,8.276331468787674,58.850853797870265,10.079390861189161,5.931807579434329,0.20956215029099584,0.020002375948397082,0.1124917363523849,0.228515625,0.3970479905729334,0,1,1,1,0,0,0,0,0,,
14.206610000000103,1174,,,,0,0.021484375,-1.0078125,0.008461142445272183,85.56685950942507,16.451306593432115,0.8805746850877461,9486,0,14.373839935488316,8.404789780538914,58.472821586025134,10.180725722320032,5.952957587774762,0.20956215029099584,0.020002375948397082,0.11483186744280094,0.224609375,0.41395611247023273,0,1,1,1,0,0,0,0,0,,
14.326415000000038,1178,,,,-0.009765625,0.04296875,-0.9921875,0.008737151066420297,85.56685950942507,16.450915168381762,0.9052543594281689,9590,0,14.755115923378739,8.774573470576051,59.468007680462755,9.751683064294587,5.7991316336490915,0.21046525429900736,0.019056128170290978,0.11483186744280094,0.21875,0.43140125549842845,0,1,1,1,0,0,0,0,0,,
14.428355000000098,1182,,,,-0.009765625,0.046875,-0.98046875,0.008871806460795176,88.36344183739948,16.450646486464485,0.9248408808557129,9707,0,15.099739380417569,9.018001958272881,59.72289806516844,9.798560950226578,5.851984568157221,0.210648228828304,0.018392553612852077,0.11788075215130457,0.208984375,0.45075587322320243,0,1,1,1,0,0,0,0,0,,
14.540110000000102,1186,,,,-0.029296875,0.07421875,-1.009765625,0.008871806460795176,89.17148633749025,16.450078041142422,0.9439709290748559,9719,0,15.402112438510915,9.02911295354348,58.62256225949497,9.87599632392403,5.789562093737799,0.210648228828304,0.018392553612852077,0.11876169690142808,0.20703125,0.4668562108047416,0,1,1,1,0,0,0,0,0,,
14.685215000000083,1189,,,,0,0.052734375,-0.98828125,0.009060136752995343,91.8406485330892,16.449762461035668,0.9718503142015774,9870,0,15.832515710868389,9.36465770967997,59.14826096304775,9.807154877444825,5.80076155996133,0.21096818110008272,0.017514670815361684,0.12167166587365286,0.20703125,0.48648521313748283,0,1,1,1,0,0,0,0,0,,
14.862835000000079,1194,,,,0.0078125,0.02734375,-0.990234375,0.009131954797522317,94.67559103027116,16.448128953918854,1.0023767682890807,9998,0,16.323970590045793,9.560609232444339,58.56791507744023,9.902673430997,5.799789365462559,0.21140264021968316,0.017424806598844243,0.12476237153344501,0.201171875,0.5091062445931069,0,1,1,1,0,0,0,0,0,,
