Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
22.221140000000013,1440,,,,-0.021484375,0.072265625,-0.986328125,-0.029201202715380695,247.63553522868514,15.334184229743684,3.961525296703914,15020,0,60.55531305622456,45.930776013434915,75.84929165635555,5.39149469532696,4.0894105360954836,0.010786444168260379,0.12253025984883001,0.3046595887889114,0.228515625,2.7133388558789546,0,1,1,1,0,0,0,0,0,,
22.365935000000057,1443,,,,0.0234375,0.091796875,-0.998046875,-0.029201202715380695,249.1223802352775,15.327645654333713,4.1565725680341075,15119,0,63.689772710946386,46.23164788378446,72.58880965646563,5.388568040263519,3.9114973979560257,0.010786444168260379,0.12253025984883001,0.3062767901122747,0.2265625,2.7668519119607633,0,1,1,1,0,0,0,0,0,,
22.468234999999986,1448,,,,-0.0546875,0.0703125,-0.98046875,-0.030162169669339867,255.7857092339245,15.321611689972642,4.246453725615902,15313,0,64.96041075736815,48.367473183681,74.45684628494273,5.288382716677158,3.9375629903157896,0.008634290420375227,0.1267842651817729,0.3135243138466511,0.220703125,2.834833514483771,0,1,1,1,0,0,0,0,0,,
22.57581500000006,1451,,,,-0.041015625,0.1171875,-0.99609375,-0.03057435646067722,255.7857092339245,15.317997263513266,4.309593952621572,15379,0,65.84562906407446,49.23973959906993,74.7805743508877,5.194700689252954,3.884627011232882,0.007069121381862512,0.12806415216796804,0.3135243138466511,0.21484375,2.884093908226625,0,1,1,1,0,0,0,0,0,,
22.679324999999952,1455,,,,-0.0078125,0.05078125,-0.9921875,-0.031176678834719578,264.68640715817753,15.314016602244628,4.388983004302411,15559,0,67.06310164212981,50.795922427417885,75.74347321196267,5.210780600281194,3.9468262081081336,0.005030358614974428,0.13014519631735816,0.3232053635849481,0.212890625,2.9375341798208763,1,1,1,1,0,0,0,0,0,,
22.787974999999978,1458,,,,-0.0546875,0.0859375,-0.984375,-0.031176678834719578,266.6205106297811,15.311461712414095,4.451240563136666,15614,0,68.12626515427101,50.97750851667686,74.82798066390251,5.2301596995969,3.91362288870559,0.005030358614974428,0.13014519631735816,0.3253090359112032,0.21484375,2.988088528971221,0,1,1,1,0,0,0,0,0,,
22.890795000000043,1462,,,,-0.015625,0.080078125,-0.982421875,-0.03233327349840662,270.505044796557,15.30835189298822,4.527503822826085,15721,0,69.31189351923044,53.23016242353562,76.7980208313989,5.0818001013078575,3.902721900412459,-0.00037227035157083897,0.13287891154281065,0.3295341392456507,0.21484375,3.0427144919037437,0,1,1,1,0,0,0,0,0,,
23.002979999999983,1465,,,,-0.0234375,0.060546875,-0.99609375,-0.03278523641046683,270.505044796557,15.305516273558045,4.605876672651922,15735,0,70.39260163916191,54.02352694209028,76.7460296737137,5.007171136503563,3.842805046234652,-0.0016790199434013548,0.13462973539769013,0.3295341392456507,0.212890625,3.094285254178347,0,1,1,1,0,0,0,0,0,,
23.104030000000026,1469,,,,-0.015625,0.06640625,-1.001953125,-0.03315979181181168,274.1006919400916,15.301460901405944,4.6595916393220635,15911,0,71.14329205581346,55.25198535519872,77.66295845833552,4.960920230793141,3.852797417992039,-0.0024389680977355125,0.13635475900059815,0.33344502793484815,0.21484375,3.1503407752694277,0,1,1,1,0,0,0,0,0,,
23.211265000000015,1472,,,,-0.0078125,0.0859375,-0.97265625,-0.03315979181181168,278.14541778172634,15.298238344498042,4.739473717983037,15930,0,72.2893291177345,55.318008461416404,76.52306244442019,5.028116982478305,3.84766909828037,-0.0024389680977355125,0.13635475900059815,0.337844367445511,0.212890625,3.2029137426561247,0,1,1,1,0,0,0,0,0,,
