,Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3.1,App message,Unnamed: 34
0,0.0,1000.0,,,,-0.005859375,0.07161458333333333,-0.9876302083333334,-0.00013350694327835707,-1.092700619221511,16.424927336708468,0.0,0.0,0.0,0.22843846325486025,0.0,0.0,0.0,0.0,0.11629692993430268,0.02788638643134621,0.03412457647249917,0.060546875,0.012110806292808739,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1,0.09908166666664814,1000.0,,,,0.0,0.06901041666666667,-0.986328125,-0.00016136619835458842,-1.2224759908766145,16.424731049180192,0.0,0.0,0.0,0.2251273032811112,0.0,0.0,0.0,0.0,0.1159689424659609,0.02779400086025557,0.033983423291199126,0.061848958333333336,0.01218502278374999,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2,0.1968183333333242,1000.0,,,,0.0,0.07161458333333333,-0.9895833333333334,-0.00017764689359951247,-1.2156091427735014,16.425207710319768,0.0,0.0,0.0,0.21518054729275202,0.0,0.0,0.0,0.0,0.11595716059588461,0.02788563416889689,0.03399089217718956,0.0625,0.012101028812735413,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
3,0.2894433333333364,1000.0,,,,-0.0026041666666666665,0.07291666666666667,-0.9876302083333334,-0.00018825412730423912,-1.2156091427735014,16.42566784559258,0.005091446872400779,0.0,0.0,0.22259985142543057,0.0,0.0,0.0,0.0,0.11577503563627328,0.02780411819968585,0.03399089217718956,0.0625,0.012203698609121518,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
4,0.3871033333333325,1000.0,,,,-0.0006510416666666666,0.07356770833333333,-0.990234375,-0.00021772113984219144,-1.6135244128598087,16.42532218030718,0.0,0.0,0.0,0.21798616143208513,0.0,0.0,0.0,0.0,0.11575662818702143,0.027972329909360993,0.033558090440278944,0.0625,0.012221273343241051,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
5,0.47800833333332404,1000.0,,,,0.0,0.07682291666666667,-0.9934895833333334,-0.0001514679906835549,-1.0138465079197652,16.425043908439847,0.010734271670260734,0.0,0.0,0.22444557501662635,0.0,0.0,0.0,0.0,0.11605456969480109,0.02780180747893678,0.03421034396849532,0.0625,0.01241764703619237,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
6,0.5802033333333239,1000.0,,,,0.0,0.07747395833333333,-0.9947916666666666,-0.00017341488163171372,-1.1738360050416932,16.42489550985611,0.005193223622158434,0.0,0.0,0.1967814893180874,0.0,0.0,0.0,0.0,0.11612528123550314,0.027995430202413834,0.03403632769556666,0.0625,0.012358312253886068,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
7,0.6862166666666477,1000.0,,,,0.0,0.078125,-0.99609375,-0.0001609413094241465,-0.5004637665486208,16.424848080184038,0.006030214341226171,0.0,0.0,0.21176032710130657,0.0,0.0,0.0,0.0,0.11602668980660814,0.027838107267240713,0.034768736568299735,0.061197916666666664,0.012474321707952795,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
8,0.790579999999992,1000.0,,,,-0.00390625,0.08268229166666667,-0.9895833333333334,-0.00010344043845734747,-0.6259075531880985,16.424184813595286,0.022076741994621684,1582.3333333333333,0.0,0.35466119505868904,0.0826214458255763,20.97356098025058,2.3510264201829316,0.4373904776746458,0.11634374364223003,0.027737444377667744,0.034632294735518515,0.061848958333333336,0.01303894231948631,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
9,0.8918300000000018,1000.0,,,,-0.0032552083333333335,0.061197916666666664,-0.982421875,-0.00011337244508856431,-0.33856721710599785,16.42278916187325,0.04756904683991583,6194.0,0.0,0.7341235221099126,0.3947725948690555,57.18061660703512,4.750759368680783,0.6832353184563665,0.11596195511731654,0.027490103883406017,0.034944827090745395,0.068359375,0.015092652915659067,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
10,0.9926283333333341,1000.0,,,,-0.014322916666666666,0.0625,-0.9830729166666666,-0.000185715578300736,-0.426360009636122,16.422595477001554,0.06368888473398901,7323.333333333333,0.0,0.9783710484737026,0.4830724518361798,50.54431701580535,1.3486546259492114,0.554604671491747,0.11589737817644206,0.027887380098445175,0.03484933723159264,0.07356770833333333,0.017203985589569804,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
11,1.08771166666666,1000.0,,,,-0.01171875,0.06705729166666667,-0.984375,-0.0002393401856834277,-0.63278626378972,16.422421562228344,0.0703067484116693,7612.0,0.0,1.0670643074760242,0.45107430721376013,42.24412462201071,1.42113230354171,0.6419486333153509,0.11572507243567855,0.028081129517001913,0.034624812947007505,0.076171875,0.019104675724992665,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
