,Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3.1,App message,Unnamed: 34
0,0.0,1000.0,,,,-0.00390625,0.076171875,-0.9934895833333334,-0.00031065771193434225,-2.5735539368369382,16.046540099068526,0.005923215069443151,0.0,0.0,0.21763252436472239,0.0,0.0,0.0,0.0,0.11114010523488253,0.024874731459357296,0.03251389214808309,0.059244791666666664,0.012069100092499818,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1,0.14183999999998195,1000.0,,,,0.0,0.068359375,-0.9876302083333334,-0.000330002817182394,-2.164789293705016,16.04647386540764,0.0,0.0,0.0,0.21877140280103505,0.0,0.0,0.0,0.0,0.11054292848748577,0.02449423750736508,0.032958494456249786,0.060546875,0.012075193776628525,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2,0.24364333333334073,1000.0,,,,0.0,0.07421875,-0.9915364583333334,-0.0002998568658647977,-1.9364283781840317,16.046545843601454,0.0050634010522469936,0.0,0.0,0.2177753790326277,0.0,0.0,0.0,0.0,0.11037098378547146,0.024159392121436613,0.03320687648204774,0.061197916666666664,0.012064001591766335,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
3,0.3399633333333088,1000.0,,,,0.0,0.07552083333333333,-0.9928385416666666,-0.00038833911958793273,-1.9110703250146208,16.04638107909965,0.005108754744106125,0.0,0.0,0.2079299839452552,0.0,0.0,0.0,0.0,0.11000365318096621,0.024408416691036827,0.0332344577544478,0.061197916666666664,0.012150012334576238,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
4,0.44736833333329806,1000.0,,,,0.0,0.07747395833333333,-0.9947916666666666,-0.00036799191335427944,-2.1407127107912465,16.0462016674807,0.00509818842968669,0.0,0.0,0.2096059223703336,0.0,0.0,0.0,0.0,0.11032075303668709,0.02454690711364879,0.032984681907919304,0.060546875,0.012214188167001656,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
5,0.5825633333333147,1000.0,,,,0.0,0.07552083333333333,-0.9928385416666666,-0.0003440177779043498,-2.461291325170151,16.046833056034433,0.005100827858801887,0.0,0.0,0.204204320405444,0.0,0.0,0.0,0.0,0.11042040068204029,0.024479535223419235,0.032635997171368496,0.060546875,0.012141759942640723,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
6,0.6807249999999767,1000.0,,,,-0.0026041666666666665,0.07421875,-0.9967447916666666,-0.00019363296086990944,-2.5273078337141186,16.046415989198334,0.013909741743288809,1403.6666666666667,0.0,0.2632380956334581,0.025588102846821725,8.120527688840108,33.942807410373646,4.630282487507834,0.11169643568845829,0.024604707746744378,0.032564192790610735,0.061197916666666664,0.012527193426336897,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
7,0.7840683333333244,1000.0,,,,-0.014322916666666666,0.07552083333333333,-0.994140625,-0.00014489637551332504,-1.8869265463435874,16.04524256947928,0.0304473443581751,3787.6666666666665,0.0,0.49120000195972563,0.09658801131920679,15.149102789224715,6.178439000953671,1.7699754395088265,0.11207503584994168,0.02461587502731664,0.033260718293135205,0.068359375,0.01384837671743453,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
8,0.8913083333333295,1000.0,,,,-0.005859375,0.07486979166666667,-0.9876302083333334,-0.00014148061378041837,-1.7865540928216674,16.044585498277716,0.05411058268584055,6383.666666666667,0.0,0.7937273629135934,0.35654669138066214,50.177505412865195,6.614961738791891,2.4996816371765873,0.11223792356344442,0.024731397712169964,0.033369890711205115,0.076171875,0.015831139569203578,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
9,0.9982050000000018,1000.0,,,,-0.022786458333333332,0.06640625,-0.98828125,-0.0003591618815222267,-1.738973354228485,16.044249385803816,0.0654601195203454,7563.0,0.0,0.9535491218314638,0.3447917925747972,38.21489570638594,8.219492904103497,1.9199652373878344,0.11118940223454904,0.02522217016535866,0.033421643000837414,0.08268229166666667,0.017883963497991495,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
