ESC signal (µs),Thrust (gf),Current (A),Motor Efficiency (%),Burst Current Cutoff (A),Voltage (V),Electrical Power (W),Torque (N·m),Motor Electrical Speed (RPM),Mechanical Power (W),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),AccX (g),AccY (g),AccZ (g)
1000,2.232459874299474,0.1472630050601196,0.19770617856318762,0.14709664563902045,16.613079824474436,2.314534761422812,1.6253012298895726e-05,419.35087719298247,0.00696474983132554,0.493015099918548,0.014180427074729364,-0.001631030701754386,0.023958333333333335,-0.94921875
1004,2.0002962901119967,0.1414613736616367,,0.14234334319292108,16.611972863353564,2.2272606582954495,6.114351886144694e-05,,,,,,0.0185546875,-0.94580078125
1007,0.3460350876696453,0.1257957269497445,,0.12849442023962934,16.62770358761935,1.9498585758258784,-6.298038169360304e-05,,,,,,0.029296875,-0.955078125
1008,2.7675564649585556,0.14515543410422224,,0.14680677475797896,16.60662813657657,2.2959787522036526,3.507238770556255e-05,,,,,,0.020182291666666668,-0.9446614583333334
1011,0.4418522622168566,0.15316165694126468,,0.1556098678593625,16.591914682824278,2.402816490985778,-9.650994439194839e-05,,,,,,0.0185546875,-0.943359375
1012,3.8262795468540496,0.13065043168966595,,0.12894363812908405,16.63168170554689,2.065421985546731,0.00012155970029828611,,,,,,0.015625,-0.94140625
1015,0.4770029401880836,0.1532871497718647,,0.15552852488590915,16.59193859570942,2.410340374720362,-0.00012116522778529826,,,,,,0.0205078125,-0.9453125
1016,4.101512097787178,0.13259389599785798,,0.12914103706350732,16.631486385895663,2.096660523912721,0.00014679156582521788,,,,,,0.0166015625,-0.943359375
1019,0.4950836262159347,0.18205429354312572,,0.18279150666173646,16.555336964437345,2.892082234259842,-0.0001374340932478302,,,,,,0.015625,-0.94140625
1020,0.513741275143704,0.12674048042669506,,0.12890384504304392,16.586067166530263,1.9899985907024482,0.0001007485117008012,,,,,,0.0185546875,-0.943359375
1021,8.049675678281009,0.13014534594073132,,0.1284095830281714,16.7197446367452,2.057201893158076,0.00021417822432882638,,,,,,0.017578125,-0.9453125
1023,-0.21499740722547206,0.15520350282112075,,0.1562069251632081,16.54956167080234,2.4685817107134778,7.167762976427336e-05,,,,,,0.0205078125,-0.9462890625
1024,0.353037591303635,0.1359470597892496,,0.12881692307630008,16.627440262705992,2.1077744344712097,-5.3006429236146755e-05,,,,,,0.017578125,-0.9453125
1027,2.614724801514518,0.17693728657739816,,0.14910928724152966,16.605407436233822,2.8202314633639816,0.00042343807575069624,,,,,-0.004557291666666667,0.039713541666666664,-0.9615885416666666
