ESC signal (µs),Thrust (gf),Current (A),Motor Efficiency (%),Burst Current Cutoff (A),Voltage (V),Electrical Power (W),Torque (N·m),Motor Electrical Speed (RPM),Mechanical Power (W),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),AccX (g),AccY (g),AccZ (g)
1000,0.31357713994741954,0.15059270684347192,0.09730802488736527,0.1506653772229561,16.55290195287948,2.3676754137268032,-0.00017626919029996673,540.5175097276265,0.003289885823489392,1.5792180609275828,0.011649195266393452,-0.0014667436770428015,0.022973917801556422,-0.9487703672178989
1004,-0.017020906922728358,0.14460554208122836,,0.1478336557758381,16.507832113667682,2.2695785400518944,-0.0001845329907526832,,,,,,0.017578125,-0.9440104166666666
1005,0.3411435305477092,0.1286328736554515,,0.13100572556136933,16.717028279451124,2.05449998198212,-0.00011583671298368347,,,,,,0.017578125,-0.943359375
1008,-0.16448825551844176,0.15291255679016624,,0.15704539735489276,16.499768382479175,2.416376558478572,-0.00022591393161904314,,,,,,0.01953125,-0.9443359375
1009,0.4984116554934773,0.12667360152600793,,0.12897038616793466,16.5246051519825,1.9680186031991598,-0.0001130418654346508,,,,,,0.017578125,-0.94140625
1011,-0.044464470204412035,0.12767977825660504,,0.1295761479411425,16.61999967710912,1.9971496390884995,-0.0004980661645108777,,,,,,0.0234375,-0.94921875
1012,-1.5638564606931662,0.17896123221471802,,0.18415600308483834,16.37864529999037,2.828435211172197,5.459495466233311e-05,,,,,,0.015625,-0.94140625
1013,0.5724000047379382,0.12852232690227813,,0.12901753276116554,16.52478851998971,2.0105646910226973,-9.539618550358604e-05,,,,,,0.015625,-0.94140625
1014,0.014363008890133632,0.1294245847412585,,0.1309003590448341,16.717470948292707,2.0933747551197883,4.573000645174886e-05,,,,,,0.017578125,-0.9453125
1015,-0.044464470204412035,0.12861745199455876,,0.1295765684695677,16.619812830636846,2.005982889562433,-0.0004303892894536916,,,,,,0.015625,-0.94140625
1017,0.5724000047379382,0.12997995390807615,,0.1291052830710003,16.52488933033834,2.029423878850381,-0.000228774243859655,,,,,,0.015625,-0.94140625
1018,-0.2842403572043406,0.15536287415588532,,0.1574879964239215,16.548426973772422,2.454407832314054,1.5786640217921044e-05,,,,,,0.017578125,-0.9443359375
1019,-0.2252652853662505,0.12789026043562798,,0.12948994724836488,16.619626158923424,1.9838347829938188,-0.0005039542858140493,,,,,,0.015625,-0.94140625
1021,0.3779689937335389,0.12841358421466992,,0.12902533347656006,16.525293852073062,1.9766016668204918,-0.00017140557853302925,,,,,,0.0234375,-0.94921875
1022,0.33951467994006085,0.15556855855292856,,0.15743279601727567,16.548892845801454,2.479433409168366,-4.5446417032763396e-05,,,,,,0.0185546875,-0.943359375
1023,0.018074922713123404,0.13151014946770734,,0.12968934416236833,16.61985393605118,2.0299288982390973,-0.0004759022483755405,,,,,,0.017578125,-0.9453125
1025,0.8934255149963006,0.13242222192287473,,0.13017757665629287,16.62142541200258,2.080912875733315,-0.00018218013846505018,,,,,,0.0205078125,-0.9453125
1026,-0.6617992287566073,0.17658266485553334,,0.1835123374098725,16.379697348024855,2.7900956669208155,-3.0298345154808906e-05,,,,,,0.015625,-0.94140625
1028,0.9239022088998856,0.16393087384567506,,0.13154981971964053,16.524571333080985,2.5419643731775485,-0.0001952379852005147,,,,,-0.001953125,0.03515625,-0.96484375
1029,0.8276466693905684,0.19147068082172974,,0.15979528775504614,16.547186885318776,3.0394436711071178,0.0007227336076993912,,,,,-0.0068359375,0.0517578125,-0.974609375
1032,1.2639283065079945,0.154993342235888,,0.1320809873456717,16.524846761185046,2.411101254306747,0.0008657917538419059,,,,,-0.017578125,0.064453125,-0.974609375
1033,1.0642221313103282,0.17212785759354485,,0.1510871026290568,16.57150669203862,2.703872634276017,0.000581033762176059,,,,,-0.009114583333333334,0.048828125,-0.970703125
1036,1.2639283065079945,0.1557493928224688,,0.13290414602844555,16.52466832502941,2.4563968010251216,0.0008060426804711053,,,,,-0.01171875,0.05078125,-0.96875
1037,-0.14676307762487256,0.203598645558266,,0.1870992747982288,16.378282486639787,3.172753418765468,0.0008063194785706848,,,,,-0.015625,0.052734375,-0.96875
1040,1.5139403436968302,0.15334068054659455,,0.133852387961928,16.523682989396768,2.4247269620952214,0.0006887081207242438,,,,,-0.01171875,0.0546875,-0.966796875
1041,0.16758866653890322,0.20860279487432912,,0.18808122632725188,16.378434782448682,3.2649946530957537,0.0002802645477010468,,,,,-0.01171875,0.05078125,-0.966796875
1042,1.6362908283772712,0.14518450494464485,,0.13327152260106012,16.619374739074505,2.2753604269577203,-2.9338296082189568e-05,,,,,-0.00390625,0.046875,-0.96875
1044,3.1819585971140487,0.1547897339718736,,0.1363455996197651,16.71683789673043,2.4816575925995026,0.00011749059194494585,,,,,-0.01171875,0.0546875,-0.974609375
1045,0.16758866653890322,0.21152916963606405,,0.18899823645072045,16.378265964070767,3.3155293051657897,0.00040511218219535717,,,,,-0.021484375,0.0546875,-0.962890625
1047,1.557723212569967,0.1482388416008669,,0.13394511746355653,16.618658866263054,2.3055916881824468,-5.00101807376332e-05,,,,,-0.00390625,0.033203125,-0.95703125
1049,0.267047162466302,0.21852453312732315,0.00747400846695877,0.1903755468330332,16.377869300685905,3.458853616448401,0.0004708028648787417,5.0,0.0002585150121530632,,0.07720684136396316,-0.00390625,0.04296875,-0.9765625
1050,1.522335599908366,0.16074513651759986,,0.1353173380331283,16.618311115317105,2.505153458143587,0.00033665886567880884,,,,,-0.021484375,0.064453125,-0.98046875
1052,2.849784740068426,0.15471205276708416,,0.1370382896413185,16.71693380346059,2.481457519302745,0.00012296652251232802,,,,,-0.001953125,0.037109375,-0.970703125
1053,0.84654870706287,0.18790282982869103,0.0047000698156227675,0.16381219486054455,16.451356196499887,2.9580247722757513,0.0005683411149480521,3.0,0.00016460256638679656,,0.0411058343953681,-0.013671875,0.0556640625,-0.97265625
1054,1.522335599908366,0.16245587086566501,,0.13636002741989978,16.618415342907646,2.539962877940304,0.0003275659025938773,,,,,-0.00390625,0.04296875,-0.96875
1055,2.849784740068426,0.1630636853547983,,0.13823738310677955,16.71720696824277,2.6192450015482653,0.00033569463586161416,,,,,-0.017578125,0.06640625,-0.978515625
1057,1.4051814426455709,0.15958271868309426,,0.1369767133187592,16.524594558036746,2.4943935021077985,0.0008235400671686513,,,,,-0.017578125,0.052734375,-0.966796875
1058,2.0469161651095105,0.19588794075163862,0.004959647878773558,0.16565909187849936,16.498387578026318,3.0902583194709328,0.0005095666805164393,3.0,0.00017782412597389794,,0.21274505831589224,-0.0078125,0.0576171875,-0.982421875
1059,2.2371626758945933,0.17153950846818178,,0.13978530704036948,16.717455384342,2.734540390956136,0.0008259803335817411,,,,,-0.009765625,0.0546875,-0.9765625
1061,1.4563557016114956,0.17133513556306268,,0.13855689339596894,16.523630496661514,2.6700184564761766,0.0010308278776601258,,,,,-0.017578125,0.0625,-0.990234375
1063,2.820831297754983,0.17519853124075158,,0.14030277475935515,16.66796607578389,2.7811651982916277,0.0006294927426235284,,,,,-0.015625,0.0576171875,-0.9814453125
1065,1.4669867463981516,0.1764592324435608,,0.14017223415030175,16.524456013496593,2.759684923827985,0.0011474316827003173,,,,,-0.001953125,0.0390625,-0.982421875
