ESC signal (µs),Thrust (gf),Current (A),Motor Efficiency (%),Burst Current Cutoff (A),Voltage (V),Electrical Power (W),Torque (N·m),Motor Electrical Speed (RPM),Mechanical Power (W),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),AccX (g),AccY (g),AccZ (g)
1000,-6.2648993162974715,0.15507822314242023,1.7657359005955682,0.15453947491364717,16.595426962837458,2.4430532028496623,5.95813366286455e-05,1893.2435897435898,0.06262069447800425,26.69906053574977,0.2640982020916498,-0.0018529647435897435,0.022911658653846152,-0.9486177884615384
1004,-5.712617035760922,0.13484878504402706,0.0,0.14370317499501764,16.59555939833684,2.0903020901929885,0.0002273706009397485,0.0,0.0,0.0,0.0,0.0,0.0234375,-0.94921875
1007,-5.961733294075702,0.13501983588087174,0.0,0.1434327411111805,16.595812687563953,2.087059083630706,0.0002273706009397485,0.0,0.0,0.0,0.0,0.0,0.021484375,-0.947265625
1011,-6.3787612773779685,0.14344701391389433,0.0,0.1437293261918982,16.59632871902528,2.221221883603848,0.00014012529322662094,0.0,0.0,0.0,0.0,0.0,0.015625,-0.94140625
1015,-6.3787612773779685,0.14378886241589567,0.0,0.14374366556856433,16.595668672627667,2.2264638177900697,0.00012309931175569276,0.0,0.0,0.0,0.0,0.0,0.015625,-0.94140625
1019,-6.488562634711026,0.14006359379576355,0.0,0.14348562746545168,16.595829774392005,2.1762534492927523,0.0001592829814672869,0.0,0.0,0.0,0.0,0.0,0.015625,-0.943359375
1022,-6.625949492775158,0.1435742587712336,0.0,0.14361601121821094,16.595484532513197,2.2526546344984077,0.0001592829814672869,0.0,0.0,0.0,0.0,0.0,0.01953125,-0.9453125
1026,-6.582052476186916,0.17668761377647824,0.0,0.14594413727708316,16.594777863875976,2.7888670796242203,-0.0005435773775419057,0.0,0.0,0.0,0.0,-0.009765625,0.052734375,-0.966796875
1030,-6.582052476186916,0.16767832338223715,0.0,0.14637410783354093,16.595379274893837,2.6444112912477227,-0.001278587869483959,0.0,0.0,0.0,0.0,0.0,0.048828125,-0.9765625
1034,17.072196491256097,0.1645207017836211,0.0,0.14702745450367993,16.5952363907841,2.587484807322094,-0.001091051022749592,0.0,0.0,0.0,0.0,-0.001953125,0.041015625,-0.96875
