ESC signal (µs),Thrust (gf),Current (A),Motor Efficiency (%),Burst Current Cutoff (A),Voltage (V),Electrical Power (W),Torque (N·m),Motor Electrical Speed (RPM),Mechanical Power (W),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),AccX (g),AccY (g),AccZ (g)
1000,1.2039400651854308,0.010138664236423945,4.954622564541217,0.13545468085102724,15.575777521483111,0.28532423975777405,0.000252688740862725,1394.3054755043227,0.02669967229807888,2.470691507560942,0.6703014792071559,-0.0011876350864553314,0.07660527737752161,-0.9940505673631124
1003,11.29016350276503,0.03447006142427025,15.032464804315266,0.7095285765176458,15.40872708886758,0.4858014043238397,0.0003599241986587536,1938.0,0.0730279251238505,0.0,23.24028584989207,-0.01171875,0.0625,-0.97265625
1004,5.489091384946913,0.015612580866563454,18.246456089330948,0.3601379921297756,15.476782823170964,0.3406125397225735,0.00046468516180840386,1547.5,0.08294358523708632,36.00569489993528,13.139526619150331,-0.0068359375,0.072265625,-0.984375
1005,0.4054269364485239,0.0,0.0,0.01440936334651564,15.518155216585786,0.2199970882755875,0.00017862058597805432,0.0,0.0,0.0,0.0,0.0,0.078125,-0.99609375
1006,16.130525657354564,0.04415339030876558,15.437500488047807,0.7359742068683729,15.519581814934654,0.5873595432929417,-0.0002719394088378027,3184.0,0.09067363236244323,0.0,27.46277955563849,-0.01171875,0.064453125,-0.970703125
1007,-0.45478275282003894,0.0,0.0,0.013765662303874875,15.713616834436724,0.20454541732676082,0.0002724211745479745,0.0,0.0,0.0,0.0,0.0,0.0791015625,-0.99609375
1008,16.66338709443231,0.042359327415661216,15.965921839844583,0.7347704228202718,15.359177811518135,0.5895253483122753,-0.0003638217985483328,2620.0,0.09322385879836743,40.74914579636583,28.215601336853965,-0.0126953125,0.0673828125,-0.974609375
1010,5.351723949457337,0.019350246615178705,12.564550810238622,0.2630665888605101,15.607021379324609,0.40830162316381163,-0.0003002598226238545,1104.6666666666667,0.10154539675727177,17.65004309234337,6.652945897099483,-0.0013020833333333333,0.07356770833333333,-0.9921875
1011,8.890298073331035,0.03094125959460075,14.227012351952181,0.38939337167983396,15.524192241783265,0.5445848857860793,-0.00022412589983676842,1516.0,0.12322219769553334,40.27199165185743,11.459002453373811,-0.0048828125,0.06640625,-0.9921875
1012,19.431211632588187,0.06645948423197967,45.73531779940009,0.7607885904348292,15.309119438066485,0.9712806009745448,-0.0012386385681931466,3425.0,0.4442182695796311,43.74248643797603,20.005765185767817,-0.00390625,0.056640625,-0.98828125
1013,0.0262826044833791,0.0,0.0,0.01408576430967762,15.518137714922158,0.18352325304646755,0.00015004735142056127,0.0,0.0,0.0,0.0,0.0,0.078125,-0.99609375
1014,8.872902733145843,0.058294355468709404,25.369773182323712,0.40166435688662594,15.64997677467148,0.8306670477998381,-0.0009149677233651693,1912.5,0.36535244931476585,12.276373898020555,6.228976425883615,-0.00390625,0.0693359375,-0.9931640625
1015,12.60559080331914,0.07364197538973333,23.089682454469724,0.5306347096374356,15.45068075890564,1.1109359821108988,-0.0007769663260382772,2572.0,0.3583024287924341,25.046452235882658,8.556879965313842,-0.009114583333333334,0.06901041666666667,-0.9895833333333334
1017,0.0262826044833791,0.0,0.0,0.013834513514076332,15.51809512925663,0.18514534484196424,0.00011825035232921732,0.0,0.0,0.0,0.0,0.0,0.078125,-0.99609375
1018,9.712028335700834,0.07906122188027906,16.91770006663686,0.41441968296836806,15.585663692770503,1.194742213611846,-0.0007596063120969334,2001.5,0.3710754224994534,13.796424575650953,4.65614659557958,-0.00537109375,0.07080078125,-0.99169921875
1019,23.845850842184852,0.15534262943120475,30.105803090647644,0.812032639370414,15.303997524173653,2.23865453639782,-0.0016118110820499292,3993.0,0.6739649266077785,35.381441823993036,10.651867206163391,-0.021484375,0.076171875,-0.9921875
1021,6.13552216992881,0.03833953358343729,9.130328898878235,0.21970346158636417,15.614613970112384,0.7214904195207351,-0.0002139702759579015,1042.5,0.2060907934207414,7.180817006551478,2.62252884129893,-0.0029296875,0.07470703125,-0.99462890625
1022,22.144281023692756,0.15789868591327366,33.01693304707078,0.8401188188022897,15.400219740396631,2.31100382111434,-0.0017167964050185786,4244.0,0.7630225843325691,29.02178975876945,9.582104893714554,-0.01953125,0.076171875,-0.99609375
1023,23.845850842184852,0.1627381478057286,33.3851816121389,0.8357811674704123,15.304087218277632,2.351710230143272,-0.0018081840393722106,4146.0,0.7851227313245811,30.372131503509642,10.139791261924348,-0.017578125,0.064453125,-0.982421875
1025,6.2807565269611265,0.041193858811109235,9.417542118561197,0.22547539062649566,15.614225093572092,0.7718749898372239,-0.0002641946826933074,1062.5,0.2281249279569349,6.487236127779603,2.4437527786566506,-0.001953125,0.076171875,-0.9921875
1026,25.84610428671329,0.16899158810974566,33.16185991366872,0.8628264323116971,15.399357598334804,2.4824053670761086,-0.0018231818662151696,4312.0,0.823211790319173,31.396664370771852,10.4117178562001,-0.0234375,0.06640625,-0.98046875
1028,-0.20951212336546704,0.0,0.0,0.013290195673596458,15.712847750186114,0.2042315993051369,0.00035926361547216983,0.0,0.0,0.0,0.0,0.0,0.0791015625,-0.99609375
1029,20.075759767399063,0.13284206187190462,28.94212836601278,0.6657228750004031,15.432489332933926,1.9980961026497215,-0.0015258261197310047,3363.25,0.7524600048609837,19.568520218495422,7.509119005228957,-0.01123046875,0.07080078125,-0.99365234375
1032,-0.5047432887131629,0.0,0.0,0.013362332088565422,15.71249862280646,0.21526479497130907,0.0003216936064104589,0.0,0.0,0.0,0.0,0.0,0.0791015625,-0.9951171875
1033,27.79552355091023,0.19357678580540286,45.614368058697806,0.9126602787316557,15.402152316726463,2.867069435507014,-0.0026986489779419706,4630.666666666667,1.309080163614558,21.35079430989262,9.699602164712514,-0.018229166666666668,0.06640625,-0.9915364583333334
1034,1.3919015180524916,0.03339383938158735,0.0,0.015471150355865056,15.518781184383686,0.49245328491538304,8.240104200482322e-05,0.0,0.0,0.0,0.0,0.0,0.078125,-0.99609375
1035,-0.6267903788787065,0.11641900229648705,0.0,0.020314273549289864,15.708551289974201,1.7615585745312687,0.00018592168320260676,0.0,0.0,0.0,0.0,-0.00390625,0.0732421875,-0.9794921875
1037,29.05307137276213,0.21411624793019454,45.2509899815349,0.9430889710110775,15.450820933937468,3.1673945769131917,-0.0028167260854411935,4859.5,1.4333479433285543,20.265811135330807,9.17168741836791,-0.00390625,0.0595703125,-0.982421875
1038,1.1368078126309382,0.16855046462149165,0.0,0.025581628908109937,15.513309009295266,2.524707982785497,-0.000683582212132614,0.0,0.0,0.0,0.0,-0.009765625,0.0703125,-0.978515625
1039,-0.5923283825732629,0.24368562812120148,0.0027846536507442287,0.032365369113564135,15.703842215036136,3.7355746906310765,-0.0012140873312363831,0.5,0.00010515365638545132,1294.8842560448497,0.07211608341773028,-0.0244140625,0.06640625,-0.9833984375
1040,31.605251835726662,0.2414096387673661,46.856728980758284,0.9645309577382164,15.392460018730464,3.5979884656891774,-0.003205745953886739,5022.0,1.6858997041269217,18.74681617083153,8.7841448456875,-0.013671875,0.056640625,-0.986328125
1041,20.864240516071835,0.22605591078137888,30.622725788863463,0.6556959433136108,15.437997658278585,3.3604324031273016,-0.0028926875406110213,3292.6666666666665,1.035745897120439,13.19063968845847,6.058448122154256,-0.014322916666666666,0.059895833333333336,-0.9759114583333334
1042,-0.4390113216100226,0.2084540559347871,11.454247008748036,0.037828368255328884,15.776263227810832,3.192984659631299,-0.002221938425468012,1572.0,0.3657323498656017,1.2003622916358077,0.13749246188383385,-0.015625,0.0703125,-0.98046875
1044,31.87081558939194,0.24730871602209936,47.55309484421885,0.9885020552486898,15.342892687362983,3.684364987825739,-0.0032506778903125186,5146.0,1.752786963273227,18.29326399914317,8.65110841984487,-0.0126953125,0.06640625,-0.98046875
1045,16.90446653844295,0.21541118808875429,27.677211743430927,0.5196923442834536,15.508191089846491,3.2130677910168393,-0.003019372786889056,2820.0,0.9752943385924815,16.431276428188166,4.786271065509315,-0.0078125,0.05859375,-0.984375
1046,1.4578276812806144,0.19471361118183195,29.01799676402455,0.043257447643538637,15.777827780791085,2.9824800805330103,-0.0027679277020151967,2986.0,0.8654559732567457,1.6844619788049413,0.4887971225008417,-0.021484375,0.06640625,-0.9765625
1047,1.3519416844938057,0.2069067300653925,21.418080525629264,0.04532945991096919,15.631943136767184,3.0964676062289667,-0.0024017206526992427,2637.0,0.663203925352145,2.038500727775334,0.4366077273904597,-0.013671875,0.0703125,-0.986328125
1048,34.02435449786515,0.2522576545907478,45.4832563623493,1.0186607861659764,15.398917846112202,3.767711726646027,-0.003164908887407262,5167.5,1.7126515837642242,19.984209745379722,9.029133935022116,-0.0185546875,0.0712890625,-0.98828125
1049,5.830818510935888,0.18716120395998806,21.161596522319133,0.043404885767728184,15.511729241085652,2.7809538083175203,-0.002435586623656032,2307.0,0.5884942243882219,9.908030137419622,2.0966973609905226,-0.015625,0.0703125,-0.982421875
1051,7.4130014873541565,0.1835186356445384,36.47102966433183,0.04833659479793049,15.776769606446207,2.7817825734551738,-0.0028135125781591783,3443.0,1.0145447475620497,7.306726987811621,2.664838567216516,-0.0234375,0.087890625,-0.99609375
1052,26.92522002491043,0.24065966223144705,42.449192879644585,0.7153493827406286,15.476186171732662,3.582572862197477,-0.003090345901839107,4683.333333333333,1.5746438092165798,15.54908651035673,7.062773433182355,-0.014322916666666666,0.06705729166666667,-0.984375
1053,8.718313960205021,0.19065138461108594,30.73917692826712,0.049092335614436725,15.511453213026511,2.8425640024462093,-0.00246431576814598,3386.0,0.8737807780111715,9.977690262366423,3.067059863103295,-0.01953125,0.064453125,-0.98828125
1054,36.88865404942442,0.2729836881143676,51.077623811581,1.0674403607836525,15.38769255486845,4.06339527171035,-0.0036759497824397757,5392.0,2.0754857508617817,17.773503881733483,9.078283450848575,-0.0234375,0.068359375,-0.974609375
1055,22.966953796846845,0.22849327689095766,46.18607831721684,0.5674623293561348,15.63897918235976,3.4435683647911848,-0.003322225142153178,4571.5,1.6390544951523602,12.194542515010127,6.023152196341822,-0.0185546875,0.0576171875,-0.9716796875
1056,10.017369451729856,0.20528183198307387,28.13867055246152,0.0568147388129434,15.632916230615699,3.0736895802309387,-0.0022964874551699857,3596.0,0.8648953847865211,11.582174709144054,3.259069984216562,-0.0234375,0.07421875,-0.98046875
1058,25.991921926174,0.2420334342207591,44.54523760611354,0.5744458026775373,15.5338032302055,3.6315757673495854,-0.0033475765103043054,4615.0,1.672109962119774,14.255514913426612,6.650662846316866,-0.0126953125,0.06640625,-0.986328125
1059,26.204568546028884,0.25144422180008197,43.066488426065376,0.5833543685408293,15.507197990552003,3.766898630346788,-0.003309847238569144,4670.75,1.6926629844879086,14.627976503052752,6.519500077085844,-0.015625,0.064453125,-0.98974609375
1062,12.844871218159149,0.21804213579350687,35.884044463758684,0.06393720685086449,15.643183273905958,3.288217045181624,-0.00280395264531395,4017.5,1.1796400066568968,10.907436737838996,3.9025484787677738,-0.01171875,0.0693359375,-0.9853515625
1063,34.338019989657695,0.2984623053795854,49.69189404410446,0.8667710611540913,15.45066378054387,4.471502256344512,-0.003937927889704772,5383.25,2.2725303385409097,14.561228640683765,7.419536019798979,-0.0126953125,0.0654296875,-0.9912109375
1066,26.76624252064833,0.28024238361191606,45.076828446977835,0.5065299094231348,15.517324145709148,4.19952432357629,-0.0036829183601695577,4906.4,1.9537281332189362,13.162179896871866,6.044679186285526,-0.016015625,0.0671875,-0.986328125
1067,45.51474228621796,0.3636527591137001,54.016445975893106,1.1742993672937734,15.495831963454249,5.514674726908476,-0.004668832705371786,6093.0,2.9788312946067483,15.279395771295805,8.253386562244895,-0.015625,0.0703125,-0.9921875
