Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
0,1000,,,,0,0.015625,-0.94140625,-0.00021774417949622728,1.0631500152047584,16.096765748152194,0.17296421305030035,0,0,2.64628568421098,0,0,0,0,0.1255274373464054,-0.09858747509686745,0.03328033169069973,0.05859375,0.16997630438278813,0,1,1,1,0,0,0,0,0,,
0.28877499999990686,1000,,,,0,0.017578125,-0.943359375,-0.0002733019822162724,0.6755480406619337,16.095817563479645,0.16481011535145748,0,0,2.525509557132834,0,0,0,0,0.12547497964327944,-0.09828748363415082,0.03286155334861011,0.05859375,0.16946710949698585,0,1,1,1,0,0,0,0,0,,
0.4156399999996647,1000,,,,-0.001953125,0.033203125,-0.95703125,-0.00023066933445559942,0.8657059896733648,16.095154894697178,0.20099748058338662,2113,0,3.1144874779033414,0.05104102592915085,1.6388258514852476,16.96098332496365,0.2779609793956064,0.1252712557271642,-0.09871795533485331,0.033067006457346455,0.064453125,0.1731167630840823,0,1,1,1,0,0,0,0,0,,
0.5370449999999255,1000,,,,-0.005859375,0.0703125,-0.978515625,-0.000649426070852418,1.848761894606273,16.093929044673345,0.2579355754476618,7265,0,3.9480443217544345,0.49409808666009347,12.515008606603631,3.741690050052952,0.4682728317965587,0.12395807281713572,-0.09721020305023988,0.03412913345640211,0.126953125,0.17839579390804206,0,1,1,1,0,0,0,0,0,,
0.6637700000000186,1000,,,,-0.01953125,0.037109375,-1.001953125,-0.000649426070852418,4.786950690282776,16.09241476658374,0.27566286566380616,8154,0,4.281331296915838,0.5545350576746522,12.952397729045753,8.632368006372824,1.118098637620306,0.12395807281713572,-0.09721020305023988,0.03730365245634018,0.173828125,0.18265105895989028,0,1,1,1,0,0,0,0,0,,
0.7857299999995158,1000,,,,-0.021484375,0.0703125,-0.96484375,-0.0008131666763029359,6.251731260438478,16.092828934707633,0.26730817485598,8312,0,4.19651584478267,0.7078294294596849,16.867073916560944,8.83225675599654,1.489743275534384,0.12311282186783831,-0.09689298847645024,0.03888625115031851,0.2109375,0.1856922634351014,0,1,1,1,0,0,0,0,0,,
0.9105249999999069,1000,,,,0,0.017578125,-0.9453125,-0.0005934275234585971,6.251731260438478,16.09449718930721,0.21945764506671772,8338,0,3.3855029662587883,0.5181767919310567,15.305755070824157,12.064861564217392,1.8466181606531178,0.12382513603476061,-0.09766509869578659,0.03888625115031851,0.203125,0.18525209203875723,0,1,1,1,0,0,0,0,0,,
1.0283599999998696,1000,,,,0,0.017578125,-0.9453125,-0.0003928595573730969,6.155320307462518,16.095021296361455,0.18864875531871117,8343,0,2.901661892171642,0.34324924113739835,11.829401697814838,17.93250958710385,2.1213085935576714,0.12421264371068189,-0.0985854532253612,0.03878208548115706,0.177734375,0.18432007993420693,0,1,1,1,0,0,0,0,0,,
1.1680499999998137,1000,,,,-0.0390625,0.05078125,-0.970703125,-0.00038448782026253664,3.331076761990377,16.092923480836355,0.2670921150578405,10657,0,4.216562793657737,0.42907736940121827,10.17599856562333,7.763347590759512,0.7899981394800413,0.12438758692247658,-0.09849354234852033,0.0357306768008345,0.173828125,0.19008993954270084,0,1,1,1,0,0,0,0,0,,
1.4988650000002235,1000,,,,-0.015625,0.0703125,-0.984375,-0.0007666269532279897,1.5586239738321115,16.091745032507397,0.3240266577985996,11880,0,5.098985314974798,0.9537192554077657,18.704098884279283,1.6342586825152405,0.3056733600025704,0.12333530995569568,-0.09699772518882593,0.03381565858934952,0.197265625,0.19930855268069791,0,1,1,1,0,0,0,0,0,,
1.6290200000000186,1000,,,,-0.001953125,0.046875,-0.98046875,-0.0009570208589049693,7.239680152831782,16.092195353860305,0.3098349177680002,12114,0,4.8665390571447595,1.2140447213590968,24.946778544327298,5.963273037196782,1.4876445185830616,0.12271816012730583,-0.09632869607824197,0.03995366469926583,0.22265625,0.20846849356907593,0,1,1,1,0,0,0,0,0,,
1.758910000000149,1000,,,,0,0.01953125,-0.943359375,-0.0005840301646642059,7.817194914853781,16.094787849994695,0.23276759499435257,12186,0,3.6278875770094734,0.7452757650110146,20.54296747600314,10.48899653236175,2.1547511462021713,0.1242047362093209,-0.0974115262070162,0.04057763126924298,0.19921875,0.20687369674434813,0,1,1,1,0,0,0,0,0,,
1.90775,1000,,,,0,0.01953125,-0.9453125,-0.0005840301646642059,4.592548928778756,16.095023224621176,0.19765926399050127,12203,0,3.0608925222009535,0.7463526810654415,24.383498461709202,6.153322745786551,1.500395357062866,0.1242047362093209,-0.0974115262070162,0.03709361418840313,0.173828125,0.20530357745813552,0,1,1,1,0,0,0,0,0,,
2.0551450000000187,1000,,,,0,0.021484375,-0.9453125,-0.00031894444800255843,2.142204834963922,16.0953021391567,0.18149213168018496,12204,0,2.8051014069500297,0.40759824607220313,14.530606453738951,5.255677264578921,0.7636817797945953,0.12511587395239743,-0.09830043098455185,0.03444617917890088,0.15234375,0.20368292192289325,0,1,1,1,0,0,0,0,0,,
