Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
0,1000,,,,0,0.017578125,-0.943359375,-0.0001786699645894495,0.0008091414240237094,16.13219718265314,0,0,0,0.2076781068447897,0,0,0,0,0.13849235790907094,-0.016873852145200482,0.06511879460286701,0.05859375,0.010372786428634288,0,1,1,1,0,0,0,0,0,,
0.11247499999991852,1000,,,,0,0.017578125,-0.943359375,-0.0001951972498271528,0.0008207942830537211,16.13224470375609,0.01639834991140542,0,0,0.22340618063428558,0,0,0,0,0.13842948413986722,-0.0168231092956985,0.06513168664708441,0.05859375,0.010661631897193023,0,1,1,1,0,0,0,0,0,,
0.2184099999999744,1000,,,,0,0.017578125,-0.943359375,-0.00008903955550366905,0.0008207942830537211,16.13253469152277,0,0,0,0.19113568534186154,0,0,0,0,0.13839073227071552,-0.017517608311133297,0.06513168664708441,0.05859375,0.01068025593424735,0,1,1,1,0,0,0,0,0,,
0.33394499999994876,1000,,,,0,0.017578125,-0.943359375,-0.00018480900604849084,0.0002078390460599874,16.13222951060456,0,0,0,0.17640245658887202,0,0,0,0,0.13843364807133568,-0.016884445416331894,0.06445354868984539,0.05859375,0.010757630392446298,0,1,1,1,0,0,0,0,0,,
0.43454999999998833,1000,,,,0,0.017578125,-0.943359375,-0.00018480900604849084,0.00007075287592798604,16.133051949204045,0,0,0,0.21186334599134815,0,0,0,0,0.13843364807133568,-0.016884445416331894,0.06430188453923795,0.05859375,0.010794924419398765,0,1,1,1,0,0,0,0,0,,
0.5501549999999116,1000,,,,0,0.017578125,-0.943359375,-0.00009058155200401116,0.00007075287592798604,16.132173765720545,0,0,0,0.20958567561965818,0,0,0,0,0.13846629516322773,-0.017445065375275154,0.06430188453923795,0.05859375,0.010662572068181829,0,1,1,1,0,0,0,0,0,,
0.676719999999972,1000,,,,0,0.017578125,-0.943359375,-0.00007593275554495062,-0.000028486647673248588,16.131337830707082,0,0,0,0.2138257559677742,0,0,0,0,0.13847352462307927,-0.017530426753815026,0.06419209171302379,0.05859375,0.010736084063542288,0,1,1,1,0,0,0,0,0,,
0.8245749999999534,1000,,,,-0.0078125,0.068359375,-0.9765625,-0.00017851313227552519,-0.001443926282680961,16.130615420653605,0.04823941225651959,5427,0,0.7396300097171017,0.10144325082903638,13.71540493169511,0.014233832915256516,0.0019522278216283341,0.13875633520570838,-0.016655007900905898,0.06262613177867855,0.068359375,0.01350156167731048,0,1,1,1,0,0,0,0,0,,
0.9292899999999791,1000,,,,-0.025390625,0.07421875,-0.98046875,-0.00025332082473289756,-0.0021314339112127006,16.12801091950263,0.0863802433644058,6961,0,1.3089047511991043,0.18466171239431034,14.108109258915851,0.011542370551949744,0.0016284102485379986,0.1377827201943728,-0.016999106571088184,0.061865513399618155,0.1015625,0.01796504319951538,0,1,1,1,0,0,0,0,0,,
1.0431499999999652,1000,,,,-0.015625,0.04296875,-0.98828125,-0.00025332082473289756,-0.0012924416846295363,16.12800674026266,0.09487259761067658,7621,0,1.4108609888838641,0.20216214011006955,14.32899071580401,0.00639309459192434,0.000916065930529407,0.1377827201943728,-0.016999106571088184,0.06279372551093802,0.12890625,0.020817823466804334,0,1,1,1,0,0,0,0,0,,
1.1484899999999325,1000,,,,-0.01171875,0.060546875,-0.984375,-0.0002915662245615997,-0.0003996191946905942,16.126746754214427,0.0980611442742526,7995,0,1.476548032952776,0.24411841668543757,16.533049466548924,0.0016369891305887398,0.00027064422272226555,0.13763569800682826,-0.016882955730792796,0.0637814922889392,0.146484375,0.023634340221469444,0,1,1,1,0,0,0,0,0,,
1.2597349999999279,1000,,,,-0.0078125,0.056640625,-0.97265625,-0.0002787276756934316,-0.0003996191946905942,16.12885121567888,0.060618516917271194,8063,0,0.9168638652733486,0.23533851126345215,25.66777033941562,0.0016980611993556648,0.00043585444887333846,0.13735705550136534,-0.017195079490524255,0.0637814922889392,0.146484375,0.023479243969777224,0,1,1,1,0,0,0,0,0,,
1.3658949999999603,1000,,,,0,0.01953125,-0.9453125,-0.0002787276756934316,-0.0003819362508890462,16.130018896883186,0.03386560194531001,8114,0,0.5431537285960129,0.23683414271762163,43.60351963887083,0.0016126739434880824,0.0007031825996597787,0.13735705550136534,-0.017195079490524255,0.0638010556675741,0.134765625,0.02288443325788031,0,1,1,1,0,0,0,0,0,,
1.4749449999999489,1000,,,,0,0.017578125,-0.943359375,-0.0002598897634917721,-0.00047406445599336043,16.130746962563585,0.027136912761232364,8119,0,0.40886358273387846,0.22097012695931534,54.0449519817324,0.0021453780314867827,0.0011594685269436676,0.13750648605950566,-0.017188157719698057,0.0636991303897676,0.123046875,0.02277274610333184,0,1,1,1,0,0,0,0,0,,
1.5864749999999768,1000,,,,0,0.017578125,-0.943359375,-0.000386099123761234,-0.00047406445599336043,16.13136472864808,0.015779288498148893,8129,0,0.287130958251857,0.3286727329214397,114.46788424435385,0.0014423601610623193,0.0016510391595514916,0.13714301945162227,-0.016703513707251608,0.0636991303897676,0.11328125,0.02212478033523582,0,1,1,1,0,0,0,0,0,,
1.6969449999999489,1000,,,,-0.009765625,0.056640625,-0.982421875,-0.00036156211407236354,-0.0013579454151776645,16.129145320089126,0.08197028640724005,10216,0,1.3053073897709293,0.38682089500753913,29.634467562113702,0.0035105275663849496,0.0010403261529194077,0.13801236803754144,-0.016132644383821636,0.06272125600036935,0.107421875,0.026537257009904197,0,1,1,1,0,0,0,0,0,,
1.8040049999999463,1000,,,,-0.015625,0.07421875,-0.994140625,-0.00036156211407236354,-0.0009755909376927996,16.127332718964194,0.11850101298796022,11416,0,1.8472509643943917,0.4322560742484188,23.399964735713695,0.002256974501489885,0.000528131237442683,0.13801236803754144,-0.016132644383821636,0.06314427071442004,0.109375,0.031025424402881505,0,1,1,1,0,0,0,0,0,,
1.917039999999979,1000,,,,-0.0078125,0.060546875,-0.984375,-0.00019861673560740535,-0.0009579979375347119,16.12605835901153,0.13289735253843127,11625,0,2.032753535574768,0.2417970972132912,11.895052350501619,0.003961991060172464,0.00047128091072970864,0.13826039284328054,-0.01694258587647468,0.06316373458464884,0.109375,0.03485549110933516,0,1,1,1,0,0,0,0,0,,
2.024804999999935,1000,,,,-0.01953125,0.064453125,-0.990234375,-0.00009231774136537105,-0.0009579979375347119,16.125466823593175,0.1407193451352522,11806,0,2.1673473158106287,0.11413083905450158,5.26592291977968,0.008393856958128849,0.00044201403741162855,0.13833434929155433,-0.01754411041554984,0.06316373458464884,0.109375,0.03879580374255699,0,1,1,1,0,0,0,0,0,,
2.1603149999999443,1000,,,,-0.015625,0.056640625,-0.982421875,-0.00009043767254736669,-0.00046513466720900004,16.125500547608695,0.12940444195870002,11849,0,1.9863220497713234,0.11222189483522192,5.649733126012549,0.004144776452865711,0.000234168808256722,0.1383716533387733,-0.017524774283434234,0.06370900978773882,0.109375,0.04148575317616177,0,1,1,1,0,0,0,0,0,,
2.5230599999999397,1000,,,,0,0.017578125,-0.943359375,-0.00013457653076772973,0.00021577991562217864,16.13078594893549,0.02890090968252692,11858,0,0.4892500860175065,0.16710662071778037,34.15566506651588,0.0012912708945661741,0.0004410421618494259,0.13851712759331775,-0.017128287664201255,0.06446233400521363,0.09375,0.03842961889810129,0,1,1,1,0,0,0,0,0,,
2.6269899999999327,1000,,,,0,0.017578125,-0.943359375,-0.00034997211939174545,0.00021577991562217864,16.131242920607534,0.019013315344744236,8942,0,0.32619400858393105,0.3277112566960304,100.46513671991892,0.0006584452355944733,0.0006615079061657799,0.1372634061116875,-0.016828629931308417,0.06446233400521363,0.083984375,0.037404892825358034,0,1,1,1,0,0,0,0,0,,
2.758134999999951,1000,,,,0,0.01953125,-0.9453125,-0.0003791273124079725,-0.0011823742131523189,16.131868566621606,0,0,0,0.2438580330177371,0,0,0,0,0.1363816422008082,-0.017381028921949104,0.06291549774773643,0.080078125,0.0362371302670397,0,1,1,1,0,0,0,0,0,,
2.863054999999935,1000,,,,0,0.017578125,-0.943359375,-0.00041728141563706804,-0.0014485147771710473,16.132074426831387,0,0,0,0.2519122743535235,0,0,0,0,0.1359960714287421,-0.017464094868526826,0.06262105533574681,0.076171875,0.035414715388516066,0,1,1,1,0,0,0,0,0,,
2.9742399999999907,1000,,,,0,0.017578125,-0.943359375,-0.00041728141563706804,-0.0010474934744014216,16.13190096798722,0,0,0,0.22898778214752327,0,0,0,0,0.1359960714287421,-0.017464094868526826,0.06306472193757455,0.07421875,0.034523305576528676,0,1,1,1,0,0,0,0,0,,
3.0782699999999603,1000,,,,0,0.017578125,-0.943359375,-0.0003047920016262036,-0.0010474934744014216,16.132366197055266,0,0,0,0.17160058188509525,0,0,0,0,0.13571338622573276,-0.018401223508714117,0.06306472193757455,0.0703125,0.033541438959500396,0,1,1,1,0,0,0,0,0,,
3.188274999999965,1000,,,,0,0.017578125,-0.943359375,-0.00036933597261017,-0.0006218105893194489,16.13171385128026,0,0,0,0.2194047870519516,0,0,0,0,0.13644386385712629,-0.01739029487812143,0.06353567267703948,0.068359375,0.0330003477521844,0,1,1,1,0,0,0,0,0,,
3.2918249999999536,1000,,,,0,0.017578125,-0.943359375,-0.00036933597261017,-0.00045447826270657993,16.131621180456705,0,0,0,0.19715417982653527,0,0,0,0,0.13644386385712629,-0.01739029487812143,0.0637207994127304,0.068359375,0.03217409432909456,0,1,1,1,0,0,0,0,0,,
3.407804999999993,1000,,,,0,0.017578125,-0.943359375,-0.00023804097497691923,-0.000016021021140972576,16.13189483049112,0,0,0,0.20426324282842026,0,0,0,0,0.1370173539242271,-0.017731770475776853,0.06420588295584563,0.06640625,0.03142290738195207,0,1,1,1,0,0,0,0,0,,
