,Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3.1,App message,Unnamed: 34
0,0.0,1000.0,,,,-0.0013020833333333333,0.07747395833333333,-0.9928385416666666,-7.151829799299373e-05,-3.840732913634794,15.714070732857119,0.0,0.0,0.0,0.2014786719522552,0.0,0.0,0.0,0.0,0.11041050083240976,0.021857042975576776,0.03752632266077616,0.059895833333333336,0.01232821520657492,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1,0.11342833333334906,1000.0,,,,0.0,0.07552083333333333,-0.9934895833333334,-0.00015882464583028312,-3.743803571989345,15.71399255766272,0.0,0.0,0.0,0.18731512123761343,0.0,0.0,0.0,0.0,0.1103775395574134,0.022377199925018312,0.03763175009866426,0.059895833333333336,0.012339478235426892,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2,0.2215750000000262,1000.0,,,,0.0,0.07682291666666667,-0.9947916666666666,-0.00017291261241601463,-3.7752464939027868,15.71425826640644,0.005693927529603325,0.0,0.0,0.22147979574395937,0.0,0.0,0.0,0.0,0.10991071581425756,0.022073530505945765,0.03759755047819046,0.059895833333333336,0.012490287611125646,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
3,0.32903499999998415,1000.0,,,,0.0,0.07682291666666667,-0.9947916666666666,-8.525045584138182e-05,-3.5235420701099582,15.713920148371267,0.0054506213573417206,0.0,0.0,0.20671864051565214,0.0,0.0,0.0,0.0,0.11018751494703251,0.021755932454740248,0.037871322610086765,0.060546875,0.012521439584174619,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
4,0.4557216666666839,1000.0,,,,0.0,0.07747395833333333,-0.9954427083333334,-9.450222467662478e-05,-3.3276513943289143,15.713981843809476,0.00541242994527853,0.0,0.0,0.1973833686208386,0.0,0.0,0.0,0.0,0.10988456448658125,0.02155954819307405,0.038084387629441864,0.059895833333333336,0.012601203636220491,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
5,0.5710016666666925,1000.0,,,,0.0,0.07682291666666667,-0.9954427083333334,-0.00015071356752761452,-3.1928594356534425,15.713887998757384,0.0,0.0,0.0,0.19054133248863225,0.0,0.0,0.0,0.0,0.10956282770447963,0.021642053321534006,0.03823099721751743,0.059244791666666664,0.012392251960587136,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
6,0.6851650000000421,1000.0,,,,0.0,0.07942708333333333,-0.99609375,-7.716819058977687e-05,-2.9590900685475425,15.713997003705918,0.0,0.0,0.0,0.21654698150630955,0.0,0.0,0.0,0.0,0.10978199723558078,0.021364635639616474,0.03848526187063814,0.059244791666666664,0.012339804992889442,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
7,0.7955516666666905,1000.0,,,,-0.016276041666666668,0.07486979166666667,-0.9908854166666666,-0.0001693136829215092,-3.088282388779078,15.713371064972627,0.025081134662047828,2159.6666666666665,0.0,0.48528453991761716,0.07326940916605894,11.903425489464484,17.905839810545796,2.965797520339315,0.10931765238393444,0.021552852636585688,0.03834474285868971,0.064453125,0.013564004882761332,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
8,0.9093999999999892,1000.0,,,,-0.02734375,0.059244791666666664,-0.9921875,-0.00012935290603003732,-3.0295011128868907,15.710965824036103,0.07514222426958642,5832.666666666667,0.0,1.1634245298727173,0.24873799316251385,20.64875101022338,13.107139574601035,2.519803770951985,0.10944711715655664,0.02141083538429092,0.038408677671491545,0.099609375,0.017326463881887768,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
9,1.0233683333333659,1000.0,,,,-0.018880208333333332,0.06315104166666667,-0.9798177083333334,-0.00018110037532587345,-3.0703696922384203,15.709225814058819,0.1104417580890758,6984.666666666667,0.0,1.6604012910306654,0.3203248856616199,19.37634251791394,13.067242866917,1.7620868693839629,0.10935381256344112,0.021657182920937018,0.0383642260169356,0.142578125,0.021808521042325738,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
