Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
0,1000,,,,0,0.080078125,-0.99609375,-0.0329813564338264,-1.8669216427029585,15.328757659695,0,0,0,0.2579549681748988,0,0,0,0,0.1307566174903207,0.0109240694032993,0.03907826707975535,0.05859375,0.012236903286623938,0,1,1,1,0,0,0,0,0,,
0.1125350000000326,1000,,,,0,0.078125,-0.99609375,-0.0329813564338264,-2.114995304741801,15.329116683064534,0,0,0,0.18183614074429355,0,0,0,0,0.1307566174903207,0.0109240694032993,0.03880844402976558,0.05859375,0.012128064421490817,0,1,1,1,0,0,0,0,0,,
0.21527500000002328,1000,,,,0,0.078125,-0.99609375,-0.033135948245208505,-2.2409717390884825,15.328991047963097,0,0,0,0.21426396026820438,0,0,0,0,0.13054943223975923,0.011717591048527713,0.03867142285039937,0.05859375,0.012297457379230955,0,1,1,1,0,0,0,0,0,,
0.337320000000007,1000,,,,0,0.076171875,-0.994140625,-0.03295682046681094,-2.2409717390884825,15.329008275204922,0,0,0,0.22051634488549923,0,0,0,0,0.13114747392932746,0.011089220856735579,0.03867142285039937,0.05859375,0.012391204175620084,0,1,1,1,0,0,0,0,0,,
0.46356500000000234,1000,,,,0,0.080078125,-0.99609375,-0.032899131794309935,-2.333941096043975,15.32905781502316,0,0,0,0.20148383672683162,0,0,0,0,0.1314622414166949,0.010986194799067255,0.038570302581350455,0.05859375,0.012403920034247578,0,1,1,1,0,0,0,0,0,,
0.582734999999986,1000,,,,0,0.076171875,-0.994140625,-0.032899131794309935,-2.5079230744409453,15.328852355565502,0,0,0,0.2124134764856106,0,0,0,0,0.1314622414166949,0.010986194799067255,0.03838106706288186,0.05859375,0.012417657189144402,0,1,1,1,0,0,0,0,0,,
0.6857399999999907,1000,,,,-0.025390625,0.048828125,-0.99609375,-0.03292954066725566,-2.579725677578892,15.328130051433952,0.020867642013805282,1127,0,0.3406887156130989,3.8873046588875435,1141.0136235043776,0.6636283759444648,7.57209017896719,0.1309871285967128,0.010789074279169992,0.03830296930265751,0.060546875,0.012984894814914272,0,1,1,1,0,0,0,0,0,,
0.7952850000000325,1000,,,,0,0.08984375,-0.98046875,-0.03295175450997241,-2.579725677578892,15.326408110574125,0.06543881258663992,3517,0,0.9266564473864374,12.137166788248063,1309.780644431925,0.21254760048916344,2.7839073314115583,0.13082047736706032,0.010791790741689768,0.03830296930265751,0.095703125,0.0162909195649834,0,1,1,1,0,0,0,0,0,,
0.8982000000000117,1000,,,,-0.0390625,0.0546875,-0.99609375,-0.032975238241500913,-2.1621276432839185,15.325536687763979,0.08742423613770782,6476,0,1.280584630902316,22.36400383279798,1746.3901481497576,0.09667891579025063,1.6883910606989374,0.13053740382194198,0.010707737775071087,0.03875717945280863,0.134765625,0.019475077103998133,0,1,1,1,0,0,0,0,0,,
1.0196900000000024,1000,,,,0.001953125,0.12109375,-0.986328125,-0.032975238241500913,-2.0736442571289513,15.3250080724994,0.09906304134907906,7211,0,1.504171006463491,24.899328339207162,1655.3522327058306,0.08328113228113605,1.378596082638482,0.13053740382194198,0.010707737775071087,0.03885342045207286,0.173828125,0.022473780010454254,0,1,1,1,0,0,0,0,0,,
1.1781500000000233,1000,,,,-0.001953125,0.0703125,-0.986328125,-0.03286472904827223,-1.3634311586384622,15.326827110786052,0.07811751893953173,7976,0,1.175418752700344,27.451403958548703,2335.457375976291,0.04966708299135546,1.1599535531538772,0.13081347477342742,0.010244551194618309,0.03962590013735029,0.205078125,0.024676605284888752,0,1,1,1,0,0,0,0,0,,
1.2807750000000233,1000,,,,0,0.078125,-0.99609375,-0.03286472904827223,-2.794228154825652,15.328098003639568,0.04629371006045861,8108,0,0.6796028116631541,27.905499310996987,4106.148301933215,0.1001318099950465,4.111560615806596,0.13081347477342742,0.010244551194618309,0.03806966072743271,0.19140625,0.024276946494476856,0,1,1,1,0,0,0,0,0,,
1.4754649999999674,1000,,,,0,0.078125,-0.99609375,-0.03277840075342665,-2.794228154825652,15.328600068901622,0.024339447939965217,8150,0,0.3553585055068067,27.97557375216897,7872.4930791428915,0.09988099545622413,7.863124454670269,0.13109535165666011,0.009936559628733898,0.03806966072743271,0.171875,0.023615002148544624,0,1,1,1,0,0,0,0,0,,
1.5755800000000162,1000,,,,-0.0078125,0.072265625,-0.986328125,-0.03285793113998491,-3.4452389338882523,15.327196488275753,0.0662996704284114,9361,0,0.9842274311257126,32.21022663994235,3272.640613470996,0.10696102739047413,3.5004500229664925,0.13113538762579377,0.01046402047099688,0.037361573812686476,0.154296875,0.02654897621726325,0,1,1,1,0,0,0,0,0,,
1.6923500000000349,1000,,,,-0.015625,0.0625,-0.986328125,-0.03289934577958752,-3.4452389338882523,15.32484979027855,0.1049986453770255,9910,0,1.5519158966218418,34.14319816820634,2200.067557947444,0.10090557178959322,2.219990749104209,0.130807205574273,0.010454867493352565,0.037361573812686476,0.1484375,0.030442020063585984,0,1,1,1,0,0,0,0,0,,
1.804329999999958,1000,,,,-0.00390625,0.060546875,-0.990234375,-0.033047048291391025,-3.8279047752481428,15.32338366755334,0.12846940060182438,11566,0,1.8739801272528138,40.02696625473084,2135.933336358743,0.09563314768567348,2.042660282027489,0.13079969991539656,0.011367892645904421,0.03694535846925168,0.14453125,0.03489985443700197,1,1,1,1,0,0,0,0,0,,
1.9367000000000116,1000,,,,-0.017578125,0.064453125,-0.978515625,-0.033047048291391025,-3.906501099275337,15.322908393828143,0.14489831733838454,11806,0,2.1074962637069716,40.85787483995377,1938.6926346472846,0.09561195031747659,1.8536218386475396,0.13079969991539656,0.011367892645904421,0.03685987136154058,0.142578125,0.03920299947447553,0,1,1,1,0,0,0,0,0,,
2.046969999999972,1000,,,,-0.009765625,0.078125,-0.99609375,-0.03304358887779786,-2.274120795070903,15.325535182834688,0.0920001324946848,11909,0,1.3495709154045803,41.20937256108488,3053.516646713667,0.055184552778617564,1.6850695055095766,0.13079117790673667,0.011339435394959674,0.038635367513787065,0.138671875,0.039595501061137704,0,1,1,1,0,0,0,0,0,,
