ESC signal (µs),Thrust (gf),Current (A),Motor Efficiency (%),Burst Current Cutoff (A),Voltage (V),Electrical Power (W),Torque (N·m),Motor Electrical Speed (RPM),Mechanical Power (W),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),AccX (g),AccY (g),AccZ (g)
1000,-0.4933714733407641,0.18852126482011433,0.7468192487559178,0.18847304649274058,12.507155210303994,2.233307852157597,1.6572322832105175e-05,1929.41592920354,0.01935170125061333,6.360048171455875,0.0770355164691862,-0.0016679341814159292,0.022504148230088495,-0.9482076189159292
1004,-0.5900642756112048,0.18035148431940493,0.0,0.18302152990783416,12.506549898787357,2.1420422201850964,-2.6446982335535697e-05,0.0,0.0,0.0,0.0,0.0,0.01953125,-0.9446614583333334
1008,0.3837961885001312,0.18550988263239432,0.0,0.18386589111784127,12.504933441284258,2.221143356700594,5.5583821290300206e-05,0.0,0.0,0.0,0.0,0.0,0.015625,-0.94140625
1009,-0.9112890482532812,0.1796804116491151,0.0,0.18256994000424642,12.507290226623823,2.1327296258013826,-0.0001142699310291893,0.0,0.0,0.0,0.0,0.0,0.0166015625,-0.943359375
1012,0.3837961885001312,0.18869313093316212,0.0,0.18415412316631896,12.504226835372696,2.2413825699605185,1.0167970033906937e-05,0.0,0.0,0.0,0.0,0.0,0.015625,-0.943359375
1013,-0.986142586985458,0.18341533756515327,0.0,0.18179201483315552,12.560641503341575,2.171932904253193,-4.499950827626473e-06,0.0,0.0,0.0,0.0,0.0,0.021484375,-0.947265625
1014,-0.8011338087704972,0.18059005047094392,0.0,0.18343390636747714,12.454955555531347,2.1381889249430843,-0.00018874549258656725,0.0,0.0,0.0,0.0,0.0,0.015625,-0.94140625
1016,0.6426446988229714,0.18403234407937966,0.0,0.18398255270466815,12.504306124069002,2.1953781009496325,-6.334950185782811e-05,0.0,0.0,0.0,0.0,0.0,0.015625,-0.943359375
1017,-1.0508033742252565,0.1844157345909153,0.0,0.1819446292600462,12.560733048722634,2.205827698071153,1.7662116581610544e-05,0.0,0.0,0.0,0.0,0.0,0.015625,-0.943359375
1018,-0.8011338087704972,0.18571995032620955,0.0,0.18369826185795807,12.454650148508744,2.1860132030998702,-0.000303688390954454,0.0,0.0,0.0,0.0,0.0,0.015625,-0.943359375
1020,0.6983689093957037,0.17898057237251624,0.0,0.1836154396862096,12.504934288056633,2.1222008597603024,-6.334950185782811e-05,0.0,0.0,0.0,0.0,0.0,0.0234375,-0.94921875
1022,-0.6603329006308765,0.17910771897997846,0.0,0.18330276391323375,12.454488883416754,2.1115574455933634,-0.00016758768559812156,0.0,0.0,0.0,0.0,0.0,0.01953125,-0.9453125
1023,-0.029716651486377588,0.19120582677123418,0.0,0.183394660557059,12.533061355062262,2.272781291582116,0.00013656570887937014,0.0,0.0,0.0,0.0,-0.0009765625,0.0263671875,-0.9501953125
1026,-0.9457074190458972,0.18216365882034,0.0,0.1833685889939293,12.454423678560081,2.154491011902888,-0.00016758768559812156,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.9453125
1027,-0.007960143637713302,0.1917026887583972,0.0,0.18371162318852358,12.532443638856886,2.267400644112291,0.00023097738188641756,0.0,0.0,0.0,0.0,-0.0009765625,0.025390625,-0.951171875
1030,-0.5039832507660718,0.2071324074846556,0.0,0.1850880575719236,12.453553908671678,2.4411761214462167,0.00017330747183847038,0.0,0.0,0.0,0.0,-0.015625,0.0546875,-0.962890625
1031,0.06171920352536253,0.20422576247014634,0.0,0.18486135854526559,12.532768118081872,2.441263565675339,0.0003521494352558693,0.0,0.0,0.0,0.0,-0.0029296875,0.0439453125,-0.96875
1034,-0.5039832507660718,0.2039854148221154,0.0,0.18567117859811952,12.45422505361725,2.3971792718803004,0.00016584721659044146,0.0,0.0,0.0,0.0,-0.001953125,0.03125,-0.95703125
1035,0.6162319301843945,0.2048691967057411,0.0,0.18559255247336331,12.532635212617318,2.4494666038544626,0.0003287519349183652,0.0,0.0,0.0,0.0,0.0,0.0302734375,-0.958984375
1037,-0.2487760138965581,0.20171216439145206,0.0,0.18611876348112333,12.454545481815893,2.393432702948949,3.7908763170867136e-05,0.0,0.0,0.0,0.0,-0.001953125,0.05078125,-0.970703125
1039,0.7072779379267615,0.20442715341846746,0.0,0.18637804817807274,12.532672462353926,2.455482538323424,0.00030096329777879805,0.0,0.0,0.0,0.0,-0.001953125,0.041015625,-0.9658203125
1041,-0.15212334110312326,0.1985656347512172,0.0,0.18643674946239125,12.454007432555215,2.3399054678940656,3.7908763170867136e-05,0.0,0.0,0.0,0.0,0.0,0.044921875,-0.978515625
1042,-0.25585075621390263,0.2046578553132598,0.0,0.18553925569401772,12.55994881499857,2.444125290420579,0.00025409120497677125,0.0,0.0,0.0,0.0,0.0,0.0390625,-0.96484375
1045,0.47476332889957173,0.2024028231591058,0.0,0.187792389799543,12.479169493275055,2.4034499379577787,0.00014420073128946467,0.0,0.0,0.0,0.0,0.0,0.0419921875,-0.966796875
1046,-0.25585075621390263,0.205503575192646,0.0,0.186231340646754,12.560065975564802,2.4629324118269693,0.00015498160159790352,0.0,0.0,0.0,0.0,-0.001953125,0.037109375,-0.962890625
1049,0.7245223677072026,0.20457047192829847,0.0,0.18846749487234754,12.47910257953265,2.4193421333249736,0.00017274543506220504,0.0,0.0,0.0,0.0,-0.0009765625,0.0400390625,-0.9677734375
1050,-0.8321309268222293,0.20517534581778674,0.0,0.18691499109880372,12.559986194435432,2.4523041786058415,0.0001185167670458312,0.0,0.0,0.0,0.0,-0.00390625,0.046875,-0.978515625
1053,0.8259994280950299,0.2078153050906525,0.0,0.189329023080539,12.478941814861312,2.459354245602812,0.0003425102026866206,0.0,0.0,0.0,0.0,-0.0166015625,0.052734375,-0.978515625
1054,-0.6234715307979654,0.20333582830178032,0.0,0.1874770598593697,12.559626331324381,2.429566664385284,0.0001185167670458312,0.0,0.0,0.0,0.0,-0.009765625,0.05078125,-0.97265625
1056,1.6866961735527697,0.21668460843517426,0.0,0.19102267641549914,12.504242631358528,2.580423338126585,0.0002751911365829112,0.0,0.0,0.0,0.0,-0.013671875,0.04296875,-0.962890625
1058,-0.3569002765282787,0.20955073850395017,0.0,0.1891920970552462,12.506601762349558,2.4884627077756147,0.0003194436619753917,0.0,0.0,0.0,0.0,-0.0205078125,0.0615234375,-0.9853515625
1060,2.123230395093453,0.21674716028403085,0.0,0.19191239034811505,12.504032112086378,2.5891051730807533,0.0002751911365829112,0.0,0.0,0.0,0.0,-0.001953125,0.037109375,-0.982421875
1062,-0.36067823740999155,0.21489001181051073,0.0,0.1903361401418886,12.506655104917417,2.5526378337053615,0.00033833499488301655,0.0,0.0,0.0,0.0,-0.0166015625,0.052734375,-0.9765625
1064,2.3690878506707507,0.2243991827620107,0.0,0.1932825488649027,12.503870846881911,2.69074901238412,0.00031574244382271056,0.0,0.0,0.0,0.0,-0.009765625,0.0625,-0.994140625
1066,-0.13186504829639306,0.21840975166198667,0.0,0.19201105697456453,12.45316174799416,2.5967757102396867,0.0003262544955744894,0.0,0.0,0.0,0.0,-0.009765625,0.056640625,-0.98046875
1067,-0.10120193840672263,0.21810993868792736,0.0,0.1912207681803349,12.55994763669859,2.622004293684878,0.0004460292694783209,0.0,0.0,0.0,0.0,-0.0078125,0.05078125,-0.97265625
1068,2.3690878506707507,0.228427553460043,0.0,0.1946406227293899,12.504156683006478,2.7383476173900085,0.00027581325769070555,0.0,0.0,0.0,0.0,-0.01171875,0.056640625,-0.97265625
1070,1.107252928321087,0.2214007938651612,0.0,0.19318100160490545,12.452386992753693,2.618511199262569,0.0003914618439969861,0.0,0.0,0.0,0.0,-0.01171875,0.0546875,-0.974609375
1071,3.0665199337758358,0.2254931286501964,0.0,0.19557462069048664,12.503980804488918,2.7025434845340026,0.00047108592697191486,0.0,0.0,0.0,0.0,0.0,0.0625,-0.99609375
1072,0.17454708445357262,0.21803461937694574,0.0,0.19227263104532907,12.559678151627875,2.6097091128289085,0.0006126216396519294,0.0,0.0,0.0,0.0,-0.01171875,0.056640625,-0.96875
1074,1.107252928321087,0.2222169894703646,0.0,0.1941793530474968,12.453136925781177,2.608575050155437,0.0005057098557721718,0.0,0.0,0.0,0.0,-0.015625,0.05859375,-0.97265625
1075,3.4317164741116617,0.2301617504005069,0.0,0.19693923518565434,12.503669124369646,2.7614178213566145,0.00047108592697191486,0.0,0.0,0.0,0.0,-0.017578125,0.060546875,-0.98046875
1076,0.17454708445357262,0.22363676026502505,0.0,0.1935110443709256,12.55996085085173,2.68605555738731,0.0007407428995487941,0.0,0.0,0.0,0.0,-0.00390625,0.072265625,-0.998046875
1077,1.95961201388378,0.2253111128249171,0.0,0.1954204690242082,12.453019456820854,2.6664614473767863,0.0006111051523100246,0.0,0.0,0.0,0.0,-0.029296875,0.05859375,-0.9765625
1079,1.9801145411821646,0.23655341749809417,0.0,0.19699628531515767,12.532050043319714,2.8450293639597275,0.0007009370601541256,0.0,0.0,0.0,0.0,-0.0068359375,0.052734375,-0.9833984375
1081,2.265640896438484,0.2327968931784984,0.0,0.19695834987243305,12.452759957842765,2.775010680839596,0.0006111051523100246,0.0,0.0,0.0,0.0,-0.013671875,0.06640625,-0.982421875
1083,1.9974763636866697,0.23847266501275755,0.0,0.19856324571417666,12.531006450366913,2.8647684349096796,0.0006887771694683289,0.0,0.0,0.0,0.0,-0.00390625,0.048828125,-0.9853515625
1085,2.3357168073219494,0.2387850539612892,0.0,0.1986100977688658,12.453010105174766,2.8333489661950013,0.0007116766264722412,0.0,0.0,0.0,0.0,-0.001953125,0.0546875,-0.98828125
1087,0.7123689575439749,0.24368925582645995,0.0,0.19856231762181129,12.559017168846099,2.9291210666806995,0.0009009808437942207,0.0,0.0,0.0,0.0,-0.001953125,0.04296875,-0.978515625
1089,3.1664291039095986,0.2460928971172922,0.0,0.20194143935363879,12.4779998203736,2.9440144241295183,0.0006645215495981508,0.0,0.0,0.0,0.0,-0.0087890625,0.05078125,-0.9775390625
1090,0.7123689575439749,0.2432549193542251,0.0,0.20005375729073552,12.559067434092373,2.9194145111341316,0.0008576502178101823,0.0,0.0,0.0,0.0,-0.00390625,0.03515625,-0.962890625
1093,3.2944339470026582,0.24970866120292218,0.0,0.20386191438426948,12.47764300308743,2.9976278246918184,0.0006949017062544422,0.0,0.0,0.0,0.0,-0.015625,0.07421875,-0.9814453125
1094,2.4249999013175825,0.2460983684648289,0.0,0.20195840651467944,12.558826225303099,2.9524975714454533,0.000894712950937559,0.0,0.0,0.0,0.0,-0.0078125,0.068359375,-1.001953125
1097,3.220350544891127,0.2561212249363908,0.001335476645293763,0.20621930489672624,12.47753196403291,3.067166824448683,0.0008105460696675394,0.5,4.172389382762704e-05,0.0,0.6723086262191038,-0.0068359375,0.046875,-0.98828125
1099,2.8237380964756142,0.2519690207489667,0.36071321722983213,0.20451393433674328,12.559018913081806,3.0648094371770256,0.000904243308916375,117.0,0.011055172722804764,0.0,0.9213421435678362,-0.015625,0.05859375,-0.986328125
1101,4.3366423818388995,0.2631108643730742,3.9995559965110656,0.20956968698307624,12.502921006129936,3.155777811435589,0.00098256586512428,1227.0,0.1262171006938378,34.358596085630296,1.374191290059843,-0.01171875,0.05859375,-0.982421875
1102,2.18882197668814,0.25876528249938824,0.004760244294266678,0.2071479710487508,12.451745201357095,3.0839014496404458,0.0008968867336545158,2.0,0.00014680124279731668,0.0,0.7097574330539441,-0.01171875,0.048828125,-0.9765625
1104,4.058160422762044,0.2650065500689885,5.936331213612527,0.209362218144323,12.530392406078414,3.1937458949849304,0.0009564975875485398,1885.0,0.1903705970058735,21.776010404499218,1.2664242258664724,-0.013671875,0.0537109375,-0.982421875
1106,3.4652726965380416,0.2644915843092616,3.708809872611397,0.20929493520358086,12.451772854988597,3.143845315307892,0.0008968867336545158,1241.0,0.11659924543377001,29.719512194496712,1.1022402023614422,-0.017578125,0.05859375,-0.97265625
1107,3.199159965769784,0.2728883356390385,6.464651911743974,0.20963296254267685,12.557982884057967,3.2883024554727305,0.0009304293099727996,2182.0,0.21257730755164192,15.049395453428648,0.972891030885986,-0.021484375,0.0625,-0.974609375
1108,6.455355457548253,0.2748708456821193,11.080737460769372,0.2141898769015634,12.502697243883985,3.3364889685882977,0.0011336748135842446,3114.0,0.3697075830168012,17.46070612042299,1.9347750040005611,-0.013671875,0.0859375,-0.978515625
1110,4.318256685545307,0.2721278839914322,9.255896034578276,0.21201897467728506,12.451848393308115,3.24881926186944,0.0010756862345196083,2669.0,0.3007073332299887,14.360330488656864,1.3291772602519256,-0.013671875,0.05859375,-0.978515625
1112,6.455355457548253,0.2790913324946459,11.515432137286561,0.2165229399454814,12.502830526059293,3.3955196217828463,0.0011103598569205805,3363.0,0.3910087577546529,16.509490719895357,1.901139200061172,-0.013671875,0.052734375,-0.978515625
1114,4.318256685545307,0.2831834524602811,10.511905896701895,0.21514412919181075,12.451927595100505,3.3983469245907543,0.0010420137376899333,3274.0,0.3572310307564431,12.088134326968515,1.2706933051178502,-0.013671875,0.060546875,-0.984375
1115,3.3223050594817423,0.2815935166438147,13.428574514755914,0.21497424629680095,12.556950654828803,3.392387404522285,0.001264460690401085,3440.0,0.4555492704454692,7.292965382719086,0.9793412907537866,-0.017578125,0.052734375,-0.982421875
1116,7.6098067456543435,0.2922176307036991,10.982728598085489,0.2198756412098874,12.501578568553192,3.542033614499456,0.0010384133539573187,3577.0,0.3890119387334329,19.56188483682733,2.148428720298784,-0.0234375,0.0703125,-0.978515625
1118,4.69169423545807,0.2839812476415341,12.201766506144171,0.2180131017083184,12.45201068446352,3.4169976052865465,0.001141736194432176,3487.0,0.41693406931760224,11.252844468040204,1.3730458072898266,-0.01953125,0.056640625,-0.984375
1119,3.0970806821510615,0.2928697143290142,14.121254427648575,0.2183143363319712,12.557428509190776,3.5364710946930797,0.0013290383188012626,3588.0,0.4993940810418585,6.201676791382452,0.8757545584915486,-0.01953125,0.060546875,-0.98046875
1120,8.23066015902921,0.2979452424887653,11.237198953616275,0.2227796202610957,12.501900958636742,3.593055768642581,0.0010384133539573187,3713.0,0.4037588252367534,20.38509041679267,2.290713167009558,-0.021484375,0.0703125,-0.994140625
1122,4.908496957919741,0.296935377883694,12.484609668313,0.22120579841158947,12.451301964317098,3.5691369458452886,0.0011750820258661814,3621.0,0.4455928162163322,11.015655502706084,1.3752615919188966,-0.015625,0.0625,-0.982421875
1123,6.128207435484167,0.30367842586832056,13.54083242592396,0.2236685804558231,12.529430814563177,3.6936505956749617,0.001267529289988387,3770.5,0.4999996321092087,12.431192129788169,1.6521433603592115,-0.0283203125,0.08203125,-0.990234375
1127,6.5734863599669815,0.3070408940024644,13.739310132095257,0.22605607679973896,12.502981443813491,3.715525558171709,0.0012601415912672448,3872.0,0.5109888234208756,12.885507234092506,1.761525591987392,-0.049479166666666664,0.09895833333333333,-1.0032552083333333
1130,5.491269211405597,0.315586241782154,15.046017142024732,0.227847049249106,12.557235426428056,3.870437321902436,0.0014152034220028392,3929.0,0.5823466629247634,9.429553839677524,1.4187722871343318,-0.052734375,0.14453125,-0.998046875
1131,8.451190142394752,0.31113498171843823,13.111817205206727,0.23046082599478002,12.47624384455211,3.7635411918339807,0.001184609587088013,3977.5,0.4939987876115066,16.98260856245256,2.238212160627196,-0.0390625,0.0791015625,-0.9765625
1134,7.979360226340071,0.32371838759713656,15.959370395831971,0.23205574053668865,12.557040353046625,3.9595738129325406,0.0014649271651294086,4119.0,0.6319230509022711,12.627107390602381,2.0152068387457067,-0.1328125,0.11328125,-0.931640625
1135,10.693356301542794,0.32632434357284074,14.597489181904962,0.2380283431639637,12.501338509709614,3.960334722196016,0.0012904034472657373,4278.0,0.5781094326397892,18.49711438319612,2.7001142710516395,-0.013671875,0.041015625,-0.978515625
1136,7.700160302574263,0.3139969465747769,9.09219151938712,0.2317999922823121,12.450967932824414,3.7878881109150986,0.0008094344697328605,4063.0,0.3444020415844956,22.35805649452024,2.032837316494551,-0.02734375,0.15625,-1.013671875
