ESC signal (µs),Thrust (gf),Current (A),Motor Efficiency (%),Burst Current Cutoff (A),Voltage (V),Electrical Power (W),Torque (N·m),Motor Electrical Speed (RPM),Mechanical Power (W),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),AccX (g),AccY (g),AccZ (g)
1000,0.26515966017731746,0.15358430692494068,0.6802687234651501,0.1529390977611152,16.278700699557277,2.372401970711254,-6.509065807408751e-05,1866.4336734693877,0.020430867142420088,2.336803201561586,0.04027996992600902,-0.001504703443877551,0.023487324617346938,-0.9484813456632653
1004,-0.2501518408543638,0.14552550869519879,0.0,0.14690877939740754,16.160651402395754,2.2087454231282724,1.002496833004147e-05,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.9423828125
1007,0.5122329405495469,0.14706076817138283,0.0,0.1460790279118229,16.276270410131016,2.2568865773916613,-7.997373697176987e-05,0.0,0.0,0.0,0.0,0.0,0.018229166666666668,-0.9427083333333334
1011,0.4954082642807515,0.1437725575947936,0.0,0.1458829459344709,16.276418990568526,2.2206934585283,-7.906904414448907e-05,0.0,0.0,0.0,0.0,0.0,0.018880208333333332,-0.9440104166666666
1014,1.7694033303634082,0.1456498256773135,0.0,0.14422891326199344,16.507029496986267,2.2936933890252584,-0.0002590566117955517,0.0,0.0,0.0,0.0,0.0,0.01953125,-0.9453125
1015,-0.4384244370541833,0.14685157710254898,0.0,0.1483894576544821,15.86064566760485,2.1716014253227773,-0.00010389709839159096,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.94140625
1017,1.7694033303634082,0.14295011307790967,0.0,0.14408889369652705,16.507443650717992,2.243184468120284,-0.0002212995452513794,0.0,0.0,0.0,0.0,0.0,0.01953125,-0.9453125
1018,0.31585008273754234,0.13705806937217507,0.0,0.14460813851389973,16.461473447472088,2.1693493875651897,0.00010861619861384616,0.0,0.0,0.0,0.0,0.0,0.01953125,-0.9453125
1021,1.8036324762383635,0.13577977087322596,0.0,0.14356170505664476,16.50622385625352,2.1191107506434896,-0.0002212995452513794,0.0,0.0,0.0,0.0,0.0,0.017578125,-0.943359375
1022,-0.07990659304247812,0.14218962527979492,0.0,0.14626276417334402,16.16078843127285,2.1468098141824643,-3.514469190566562e-05,0.0,0.0,0.0,0.0,0.0,0.01953125,-0.9453125
