Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
0,1000,,,,0,0.017578125,-0.943359375,0.000974450847614573,-0.0016583937136692057,16.57199106281267,0,0,0,0.21209836755194422,0,0,0,0,0.10733900393212899,0.002037174457305127,0.05380169300904955,0.05859375,0.013397370133059675,0,1,1,1,0,0,0,0,0,,
0.11615500000002794,1000,,,,0,0.017578125,-0.943359375,0.001100558278260727,-0.001956027966216813,16.57222813519568,0.015493445303821511,0,0,0.2261094715076104,0,0,0,0,0.10756326463453245,0.0014372449557962048,0.05347240781521237,0.05859375,0.013686112350684204,0,1,1,1,0,0,0,0,0,,
0.21846000000019558,1000,,,,0,0.01953125,-0.943359375,0.001026827656329996,-0.0020094329506115576,16.57229655948497,0.016036832765232066,0,0,0.22799375965551,0,0,0,0,0.10748364527352999,0.0018308869684057045,0.05341332365239249,0.05859375,0.013781482673424557,0,1,1,1,0,0,0,0,0,,
0.32575,1000,,,,0,0.01953125,-0.943359375,0.0009460182999259311,-0.0020094329506115576,16.572057577113423,0.019198006427534803,0,0,0.26869964586333084,0,0,0,0,0.10744072259205822,0.00229924581804988,0.05341332365239249,0.05859375,0.01407375293800087,0,1,1,1,0,0,0,0,0,,
0.4276750000002794,1000,,,,0,0.017578125,-0.943359375,0.0009460182999259311,-0.0025201720141484383,16.572966875935528,0.015470432263489577,0,0,0.24947759777938855,0,0,0,0,0.10744072259205822,0.00229924581804988,0.05284827171331817,0.05859375,0.0139856511105623,0,1,1,1,0,0,0,0,0,,
0.5359250000002794,1000,,,,0,0.017578125,-0.943359375,0.0009707526853843475,-0.003513430029121206,16.572729467936732,0.015788708414075182,0,0,0.257450490211603,0,0,0,0,0.10740843912232641,0.0021180651680377297,0.05174938892280895,0.05859375,0.014051128035798562,0,1,1,1,0,0,0,0,0,,
0.6353600000001024,1000,,,,0,0.017578125,-0.943359375,0.0008348233870867364,-0.003513430029121206,16.572235212828616,0,0,0,0.28617457227237597,0,0,0,0,0.10662486133832108,0.0023135033292696686,0.05174938892280895,0.05859375,0.01402643971570526,0,1,1,1,0,0,0,0,0,,
0.7470800000000745,1000,,,,-0.103515625,0.076171875,-0.953125,0.0008558978386511261,-0.0043722878681241,16.57085169398928,0.04915226698314205,4185,0,0.7857602920297592,0.3750949866094424,47.73656678940916,0.011656481755850892,0.005564404198677054,0.10624858960559821,0.0018687035883744093,0.05079919865547937,0.06640625,0.01639598990139908,0,1,1,1,0,0,0,0,0,,
0.8464550000000745,1000,,,,0.017578125,0.0703125,-0.986328125,0.0008558978386511261,-0.0035833638621549056,16.567476573065413,0.09129276763440548,6692,0,1.3912411646143683,0.5998123348665629,43.113469477653226,0.005974141667080051,0.002575659744188321,0.10624858960559821,0.0018687035883744093,0.05167201820499281,0.09765625,0.02045366006578979,0,1,1,1,0,0,0,0,0,,
0.9513050000001676,1000,,,,-0.015625,0.044921875,-0.98046875,0.0007095154196628594,-0.0035833638621549056,16.5653474735213,0.11219787352541524,7269,0,1.7007504004345777,0.5401008734864201,31.756621862232866,0.00663461963877939,0.0021069310706846108,0.1059468103232418,0.0025305595079384573,0.05167201820499281,0.126953125,0.023953332512689142,0,1,1,1,0,0,0,0,0,,
1.1153950000000186,1000,,,,-0.013671875,0.05859375,-0.984375,0.000806007438896823,-0.002684769740134121,16.563936073836885,0.12316887149090239,7939,0,1.8885108952783036,0.6700485109176741,35.48025656579182,0.004006828903264269,0.0014216331750304652,0.10664264927871947,0.002508074530338124,0.05266617038041568,0.1484375,0.028405370466706138,1,1,1,1,0,0,0,0,0,,
1.3396800000001676,1000,,,,0.03125,0.046875,-0.96484375,0.0006717399521199115,-0.0010928437366157003,16.56541986903016,0.09118809627233611,8051,0,1.3977007818149478,0.5663598642525285,40.52082331363489,0.0019295924827900997,0.000781886760624557,0.10568222061034266,0.002545876482929193,0.05442738454900055,0.1640625,0.030060513569323547,0,1,1,1,0,0,0,0,0,,
1.447980000000214,1000,,,,0,0.017578125,-0.943359375,0.0007041698755457529,-0.001605286859663686,16.56969484639708,0.0335957403218804,8101,0,0.550549381113061,0.5973903473872316,108.50804085538539,0.0026871657144857254,0.00291579087132608,0.10477092831950624,0.001584710210062633,0.05386044733777888,0.140625,0.02865883085334394,0,1,1,1,0,0,0,0,0,,
1.5536149999999906,1000,,,,-0.001953125,0.044921875,-0.962890625,0.0006708138591894639,-0.001605286859663686,16.566767126019286,0.11730275586792141,9791,0,1.8682510144287163,0.6877789806451046,36.81405631969734,0.0023340155847129873,0.0008592458118667523,0.10458808414179341,0.0016405301255430407,0.05386044733777888,0.123046875,0.034637385391048596,0,1,1,1,0,0,0,0,0,,
