Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
2.724450000000186,1000,,,,0,0.017578125,-0.943359375,-0.006188282615816886,-0.0018223092822511778,15.955645308943307,0.018002971483983943,0,0,0.2817541937952735,0,0,0,0,0.11845249115244341,0.003927237217544632,0.06220751087637416,0.064453125,0.04113218577783449,0,1,1,1,0,0,0,0,0,,
2.853469999999972,1000,,,,0,0.017578125,-0.943359375,-0.005966306524948453,-0.0009546820889117064,15.95492712515986,0.01562280714439242,0,0,0.21745124542417102,0,0,0,0,0.12020825308697534,0.004004594857088098,0.06316740304635046,0.0625,0.040015903874741555,0,1,1,1,0,0,0,0,0,,
2.984,1000,,,,0,0.017578125,-0.943359375,-0.005876983673617175,-0.0009546820889117064,15.955403190892696,0,0,0,0.16818764095058858,0,0,0,0,0.12053379422286017,0.0037184731298505335,0.06316740304635046,0.0625,0.039023232315062,0,1,1,1,0,0,0,0,0,,
3.157570000000065,1000,,,,0,0.017578125,-0.943359375,-0.0059009795778689035,-0.0016909390392479205,15.95537846767363,0,0,0,0.187517848776999,0,0,0,0,0.12063701347555719,0.003954117576319435,0.06235285125827408,0.060546875,0.03783925887800365,0,1,1,1,0,0,0,0,0,,
3.269674999999814,1000,,,,0,0.017578125,-0.943359375,-0.0059467288788568416,-0.0017045175831398147,15.955922135698085,0.015278632376064069,0,0,0.19550238626323294,0,0,0,0,0.12042471300578285,0.004062719603408887,0.06233782874853537,0.060546875,0.03677963110631469,0,1,1,1,0,0,0,0,0,,
3.3786149999999906,1000,,,,0,0.017578125,-0.943359375,-0.006073436739462847,-0.0025093799712037415,15.955365600914574,0.016103945293763147,0,0,0.2065743136889466,0,0,0,0,0.11945744813814753,0.004047670643394708,0.061447375901803644,0.060546875,0.03609409469269476,0,1,1,1,0,0,0,0,0,,
3.4899799999999814,1000,,,,0,0.017578125,-0.943359375,-0.006073436739462847,-0.0021266537529178262,15.955527132169443,0.016343012981725615,0,0,0.21054714178831593,0,0,0,0,0.11945744813814753,0.004047670643394708,0.06187080188821524,0.060546875,0.03544305555490127,0,1,1,1,0,0,0,0,0,,
3.596660000000149,1000,,,,0,0.017578125,-0.943359375,-0.006175945268361717,-0.0024752219664497628,15.955485072767852,0.01634729864012248,0,0,0.22313957991227484,0,0,0,0,0.11875814096852107,0.004104799496028309,0.06148516632787265,0.05859375,0.03478404317362412,0,1,1,1,0,0,0,0,0,,
3.7177350000001024,1000,,,,0,0.017578125,-0.943359375,-0.006089519952407088,-0.0024752219664497628,15.95558775124743,0,0,0,0.20978179099848715,0,0,0,0,0.11861370303245346,0.003445386014712602,0.06148516632787265,0.05859375,0.03406885037051575,0,1,1,1,0,0,0,0,0,,
4.050580000000075,1000,,,,0,0.0234375,-0.947265625,-0.006051078359358087,-0.002267909886188808,15.956125072535416,0.016011412900100518,0,0,0.19768851050061287,0,0,0,0,0.11912811243680331,0.0036339467256285554,0.061714524333375056,0.05859375,0.032708003133909876,0,1,1,1,0,0,0,0,0,,
4.1675,1000,,,,0,0.017578125,-0.943359375,-0.006202895579285041,-0.0015650301521327715,15.955800804930028,0.016648723989620563,0,0,0.2213822304552237,0,0,0,0,0.11864990526598654,0.004182788508237706,0.06249214951425321,0.05859375,0.03175488284389459,0,1,1,1,0,0,0,0,0,,
4.272625,1000,,,,0,0.017578125,-0.943359375,-0.006201989844277689,-0.00126304315018136,15.95539668327778,0,0,0,0.1988851073595832,0,0,0,0,0.11853456462994474,0.004081090438368323,0.06282625033639556,0.05859375,0.030876395607734218,0,1,1,1,0,0,0,0,0,,
4.385705000000074,1000,,,,0,0.017578125,-0.943359375,-0.006201989844277689,-0.0010804039477329635,15.955488815006252,0.015289908433034582,0,0,0.24088546392995652,0,0,0,0,0.11853456462994474,0.004081090438368323,0.06302831170757753,0.05859375,0.030497177386972954,0,1,1,1,0,0,0,0,0,,
4.490125,1000,,,,0,0.021484375,-0.9453125,-0.006390910512436581,-0.000982520447093218,15.956099461441205,0.016986051731451325,0,0,0.22680816818629795,0,0,0,0,0.1175999536197814,0.004481327088453063,0.06313660430900271,0.05859375,0.03009779311736734,0,1,1,1,0,0,0,0,0,,
