Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,Debug 3,App message,
0,1000,,,,0,0.017578125,-0.943359375,-0.0012028809851589689,-0.0009078237609673887,16.10632011747914,0,0,0,0.19552907438084016,0,0,0,0,0.1011581354115556,0.005568714960084199,0.05286876792854042,0.05859375,0,0,1,1,1,0,0,0,0,0,,
0.2782000000011176,1000,,,,0,0.017578125,-0.9453125,-0.0012914098356474266,-0.0017885920231382507,16.106278352052364,0,0,0,0.17230481553989135,0,0,0,0,0.10101499631379103,0.006001958085802017,0.051894337245740635,0.05859375,0,0,1,1,1,0,0,0,0,0,,
0.4033099999986589,1000,,,,0,0.017578125,-0.943359375,-0.0011831282874061792,-0.0018414331023407526,16.10642372927238,0,0,0,0.1501027059843683,0,0,0,0,0.1011852125515619,0.005468002815563407,0.05183587695476664,0.05859375,0,0,1,1,1,0,0,0,0,0,,
0.5264900000002235,1000,,,,0,0.017578125,-0.9453125,-0.001187037770807313,-0.0007251192884177739,16.10667328273263,0,0,0,0.12931859360903253,0,0,0,0,0.1013851031777885,0.005658809078341609,0.05307090151075908,0.05859375,0,1,1,1,1,0,0,0,0,0,,
0.6511549999993295,1000,,,,0,0.017578125,-0.9453125,-0.0012369529136866178,-0.0007251192884177739,16.10709450948253,0,0,0,0.1826713674558911,0,0,0,0,0.10147746435394851,0.006047164879805493,0.05307090151075908,0.05859375,0,0,1,1,1,0,0,0,0,0,,
0.7709550000000746,1000,,,,0.04296875,-0.0078125,-0.951171875,-0.0010439421345274599,-0.0022009448041991893,16.106139195649664,0,1884,0,0.30656826706978496,0.20592724810947596,67.17174288055071,0.010687972691351235,0.007179297535377927,0.1020432479643099,0.0053138255015688736,0.05143813415661791,0.05859375,0,0,1,1,1,0,0,0,0,0,,
0.900214999999851,1000,,,,-0.01171875,0.037109375,-1.009765625,-0.0010439421345274599,-0.001214851221436545,16.104483274982123,0.05258512174776809,6832,0,0.9253954724303156,0.7468868153592423,80.71001400058012,0.0016265533096232502,0.0013127914039238245,0.1020432479643099,0.0053138255015688736,0.052529090636802125,0.08984375,0,0,1,1,1,0,0,0,0,0,,
1.016105000000447,1000,,,,-0.0625,0.111328125,-0.984375,-0.0009494899177361295,-0.0009056967650375964,16.10346787114169,0.08029080966774688,7890,0,1.2629185220670855,0.7845518310384006,62.122125642300595,0.0011544129134704246,0.00071714584053704,0.1024017141510521,0.005022884016392771,0.05287112111289685,0.12890625,0,0,1,1,1,0,0,0,0,0,,
1.1398300000000745,1000,,,,-0.0078125,0.068359375,-0.9921875,-0.0009534685445884096,-0.0005737755445535653,16.103401383567075,0.09000870780462714,8070,0,1.3736038395143972,0.8057923295743272,58.66264394391869,0.0007120637954653546,0.00041771544898739444,0.10210725666275823,0.004802570349562196,0.0532383394101534,0.16015625,0,0,1,1,1,0,0,0,0,0,,
1.262565000001341,1000,,,,0.037109375,-0.0078125,-0.96875,-0.0010116715295515597,-0.0005737755445535653,16.10417200762275,0.06434610457816915,8106,0,1.0275443424734434,0.8587941280768745,83.57733020159856,0.0006681176847802156,0.0005583949235440362,0.10195626880766712,0.005040049887491559,0.0532383394101534,0.177734375,0.011154411876025427,0,1,1,1,0,0,0,0,0,,
